Title,Summary,Company,Location,Salary
Data Intelligence Analyst,Manages data quality audits and data assessment plans; The Data Intelligence Analyst may work in the AAA's Voorhees Case Filing Services location;...,American Arbitration Association,"Voorhees, NJ 08043",Not available
Data Analyst,Responsible for ensuring that the organization maintains accurate data collection and documentation. Safeguard healthcare consumer privacy and confidentiality...,Scioto County Counseling Inc,"Portsmouth, OH",Not available
"Business Analyst - RBC Amplify, Raleigh 1","Business, UX/UI design, big data, and programming) by developing a product or solution that you pitch to stakeholders at the end of the summer. What is Amplify?...",RBC,"Raleigh, NC 27607 (Northwest area)",Not available
Data Analyst,"As a Code of Ethics Data Analyst, you will be responsible for all aspects of clients’ day-to-day personal trading compliance administration, including new...",ACA Compliance Group Holdings,"Pittsburgh, PA",Not available
Data Analyst,"5+ years relevant business experience including data analytics, data management, reporting. Experience with data visualization tools incl....",Siemens,"Orlando, FL 32817",Not available
Basketball Analyst- Full Time,Strong SQL knowledge with experience in data mining techniques and understanding of core data warehousing & database terminology....,Miami HEAT,"Miami, FL 33132 (Downtown area)",Not available
Digital Data Scientist - Marketing Analyst,"The Digital Data Scientist - ADOBE will be responsible for analyzing and identifying opportunities from digital and offline data sources including web behavior,...",The Children's Place,"Secaucus, NJ",Not available
Data Analyst,Ability to collect and aggregate data from multiple databases while validating the data integrity and accuracy....,FullFunnel,"Boston, MA","$60,000 - $70,000 a year"
Data Analyst,DUA is looking for a Data Analyst to join The Executive Office of Labor and Workforce Development. The Data Analyst is responsible for monitoring UI Required...,Commonwealth of Massachusetts,"Boston, MA","$60,096 - $87,045 a year"
Data Analyst USA,"Experience in developing data warehouses, performing data analysis, database management, data integration, or similar roles required....",Cubic Corporation,"Ashburn, VA",Not available
"Specialist,Data Management Quant Analysis",Provides guidance to more junior analysts. Data Management and Quantitative Analysis - IC4 Independently works with internal and external datasets and client...,BNY Mellon,"Wilmington, DE",Not available
Business Data Analyst - Racing,Identify and support the data structure and strategy needed to import available transactional data for our race tracks....,Levy,"Chicago, IL",Not available
Data Specialist,"Execute deep dives on data sets to understand their content and build trusted, accurate data products. Business requirements elicitation, data model best...",Wayfair,"Boston, MA 02116 (South End area)",Not available
Data Analyst (Quantitative Analyst) : 18-05541,"Minimum of 2 years' experience in Data Analytics. Experience with building data visualizations using tools such as Spotfire, Tableau, D3.Js....",Akraya Inc.,"Nashville, TN",Not available
Data Analyst,"Key responsibilities will include data entry, database creation and maintenance and preparation of data sets for statistical analysis, including data cleaning...",New York City DEPARTMENT OF INVESTIGATION,"Manhattan, NY","$41,996 - $47,000 a year"
Business Research Analyst - Entry Level,"Attend weekly analyst meetings. Research Analysts read articles, news briefs, and financial reports; Our analysts and management are funny, smart, and open...",CI Radar,"Norcross, GA","$30,000 - $32,000 a year"
Analyst III Brand Data,Compiles information across multiple data resources and industry intelligence to provide item gap analysis in Private Brand products....,Retail Business Services,"Landover, MD",Not available
Data Analyst,Builds and applies data models and predictive analytics to a variety of raw data sets. Applies strategic perspective to improve data related functions....,Cascade Comprehensive Care Inc,"Klamath Falls, OR 97601",Not available
"Data Scientist, Junior","Data Scientist, Junior. As a data scientist, you can turn these complex data sets into useful information to solve global challenges....",Booz Allen Hamilton,"McLean, VA 22102",Not available
R&D Center Data Analyst,"Data Analyst, WW R&D Center. Data mine large, complex and ambiguous data with a single goal in mind:. The WW R&D Center is seeking an exceptionally talented...",Amazon.com,"Sumner, WA",Not available
Data Analyst,"0-2 years of job experience as a data analyst or business data analyst required. Has a passion for data discovery, data quality and data performance....",Everi,"Las Vegas, NV",Not available
"Data Analyst, Marketing","Partner with IT, BI and Operations team to help identify and mend data gaps, source issues, and data inaccuracies....",EXPERIAN,"Costa Mesa, CA 92626",Not available
Marketing Data Analyst,These positions function both as a consultant and as a high-level data analyst. The Data Analytic Consultant provides support in making strategic data-related...,Kaiser Permanente,"Oakland, CA",Not available
Data Analyst (Junior-Level),"JDSAT is an Operations Research and Data Sciences firm currently seeking talented analysts in fields of Operations Research, Data Science, Data Engineering,...",JDSAT,"Falls Church, VA","$65,000 - $85,000 a year"
Analyst - Data Analytics,Minimum 1-year experience in data analytics work experience after completing your undergraduate degree or an advanced degree in Business Analytics or Data...,Blaze Advisors,"Raleigh-Durham, NC",Not available
CPG Syndicated Data Analyst,CPG Syndicated Data Analyst. A blend of CPG and data analysis experience are desirable for the CPG Syndicated Data Analyst position....,"Burdette Beckmann, Inc","Tampa, FL","$60,000 - $70,000 a year"
Data Science Business Analyst - Strategic Data Solutions,Ability to provide relevant insights with data. Perform data discovery and build proof of concepts. Experience with SQL and big data systems and tools....,Apple,"Austin, TX 78758 (North Austin area)",Not available
Data and Business Analytics Specialist,"Under general direction, the Principal Research Analyst I performs the highest level of data management, statistical analysis, and business decision guidance...",University of California - Irvine,"Irvine, CA 92697",Not available
"Data Analyst, Talent Acquisition","Experience with data warehousing, data management, modeling, and integration. Data Visualization (Tableau)....",NBCUniversal,"New York, NY",Not available
Marketing Data Analyst,Legacy Research Group is seeking a Marketing Data Analyst to join their growing team in a fast paced and deadline driven environment....,Legacy Research Group,"Delray Beach, FL",Not available
Economic & Statistical Research Analyst,"Analysts become experts in quantitative analysis, macro-economics, data science, financial products, market microstructure, financial regulation, and exchange...",NASDAQ,"Philadelphia, PA 19104 (Belmont area)",Not available
Data Analyst,PLEASE NOTE: RESUMES WITHOUT A COVER LETTER OR STATEMENT OF INTEREST WILL NOT BE CONSIDERED Requirements: Bachelor’s or master’s degree in biological science...,nference,"Cambridge, MA 02140 (North Cambridge area)",Not available
2019 Market Data Analyst,2019 Market Data Analyst. Utilize domain expertise to format data and maintain data quality standards. Once you understand and perform the essential functions...,Bloomberg,"Princeton, NJ",Not available
Senior Data Analyst,"Data analysis experience preferred. Knowledge of 3rd party data repositories, applications, and interfaces. Ability to maintain confidentiality associated with...",Vanguard,"Malvern, PA 19355",Not available
Associate Data Analyst,"The Associate Data Analyst will be responsible for data processing, model scoring and report generation. Alliant is looking for an entry level data analyst to...",Alliant Cooperative Data Solutions,"Brewster, NY",Not available
Data Analyst,"Data Analyst – TrueScripts, Washington, IN*. Associate degree with 4 + years proven experience as a Data Analyst or bachelor’s degree with 2 + years proven...",TrueScripts Management Services,"Washington, IN 47501",Not available
Data Analyst / Scientist,"Demonstrated experience working with large data sets. 5 -7+ years of relevant experience. Defines, drives, and executes against an overall strategy to...",Bank of America,"Wilmington, DE 19801",Not available
Data Analyst,"Data Analyst - 18124773. Gathers, analyzes and reports accurate business and financial data that is critical to business decisions and utilizes critical...",Hill-Rom,"Cary, NC",Not available
Analytics & Insights Data Analyst,"Exceptional Excel & data management skills. As a member of the Analytics & Insights team, the Data Analyst will drive the analyses behind decisions related to...",Uber,"Boston, MA 02114 (Back Bay-Beacon Hill area)",Not available
Business Intelligence Analyst,"3 to 5 years or more of progressive experience. As a Business Intelligence Analyst at K·Coe Isom, you will help lead and develop business intelligence (BI) and...","K-Coe Isom, LLP","Indianapolis, IN",Not available
Product Data Analyst/Researcher,"Data & coding skills (R, SQL, data visualization). Utilize various tools to integrate data from disparate data sources that identify challenges, opportunities...",Zipwhip,"Seattle, WA",Not available
"Marketing Analyst, Online Partnerships Group","Develop strategy and roadmap for tracking, measurement, governance and data integration. You will also analyze large data sets to help us understand results...",Google,"Mountain View, CA",Not available
Data Analyst,"Collects data, prepares reports, and maintains the COE Data SharePoint site. Develops, implements, and maintains a college-wide data system....",Florida State University,"Tallahassee, FL",Not available
Clinical Data Analyst,"Define and document data handling conventions, edit checks, quality acceptance and auditing criteria for electronic data as well as procedures for handling...",Tufts Medical Center,"Boston, MA 02111 (Central area)",Not available
Business Analyst Internship - Data Analytics,Data and analytics. M3 is looking for a highly motivated creative problem solver for a part-time/part year internship position that is assigned to students...,M3,"Lawrenceville, GA 30043",Not available
Business Analyst,Data analysis and extraction experience. Data Feed and Cross Platform capability *. The Area VP Analyst will work with and be the primary point of contact for...,"Interface, Inc.","Atlanta, GA","$60,000 - $80,000 a year"
New Business Data Analyst,"The New Business Data Analyst will be responsible for the interpretation of data, analyzing results using statistical techniques....",Sammons Financial Group,"Sioux Falls, SD 57108",Not available
Data Analyst II,"Oversee input and maintain partner data in SVB’s CRM system, ensuring data quality and completeness. Leveraging data to identify prospects, channel partners and...",Silicon Valley Bank,"San Francisco, CA 94107 (South Of Market area)",Not available
Supply Chain Data Analyst,"The Supply Chain Associate, Data Analyst will be instrumental in managing and maintaining strong data integrity across ERP and supply chain systems....",Peloton,"New York, NY",Not available
Neuroimaging Data Analyst,The Neuroimaging Data Analyst will define and maintain processes that evaluate and verify the accuracy of data....,Stanford University,"Stanford, CA 94305",Not available
"Analyst, NA Business Intelligence and Analytics","Analyst, NA Business Intelligence and Analytics - 18001503. Must possess knowledge of data processing and analysis....",Mylan,"Morgantown, WV",Not available
Business Analyst - Risk Analytics Team,"Sales & Servicing specific data. Look no further, United Auto Credit has an opportunity for a data and statistics driven Business Analyst (BA) to join our...",United Auto Credit Corporation,"Newport Beach, CA 92660",Not available
Market Research Data Scientist - Uber ATG,A love of data - you just go get the data you need and turn it into an insightful story. You know how to convert data into decisions without getting stuck in...,Uber,"Pittsburgh, PA 15201 (Central Lawrenceville area)",Not available
Data Analyst,We are seeking an Analyst to join our growing Data team. We’re looking for an analyst who is passionate about data and loves to solve problems....,CrowdTwist,"New York, NY 10010 (Gramercy area)",Not available
Data Insights Analyst,Entry Level Digital Insights Analyst. Statistical methods to analyze data and generate useful project reports....,TRACY ANDERSON MIND AND BODY LLC,"New York, NY",Not available
"Analyst, Consumer Insights","As the Consumer Insights Analyst, you will work collaboratively and cross-functionally with partners to develop the Barnes & Noble brand and growth strategies....",Barnes & Noble,"New York, NY",Not available
Data Analyst,"In collaboration with IT, establish and maintain data security levels and access to data. The Data Analyst will work with IT Management to develop and...",Columbia University,"New York, NY",Not available
Data Analyst,What a Data Analyst does at EA:. As a Data Analyst you will play a key role in analyzing data to improve the player experience for our Sports titles....,Electronic Arts,"Orlando, FL",Not available
Junior Analyst,"1-2 years’ experience working on ETL process driven Data Governance environment, where multiple data sources are integrated....",HCL America Inc.,"Princeton, NJ 08540","$60,000 a year"
"Data Analyst, Talent Acquisition","Experience with data warehousing, data management, modeling, and integration. Data Visualization (Tableau)....",NBCUniversal,"New York, NY",Not available
Data Analyst,Analyzes data submitted by local Goodwill members and creates Tableau dashboards to monitor data submission quality and frequency of data reporting....,"Goodwill Industries International, Inc. (GII)","Rockville, MD",Not available
Data Analyst,Bachelor of Science or Bachelor of Art and 1 years' data analytics experience OR 3 years' data analytics experience....,Walmart eCommerce,"San Bruno, CA 94066",Not available
"Data Analyst, Junior","Data Analyst, Junior. As a data scientist, you can turn these complex data sets into useful information to solve global challenges....",Booz Allen Hamilton,"Arlington, VA",Not available
Data Analyst - Senior Associate,The Data Analyst will work with a centralized data team helping PwC’s business units to manage data on PwC’s platform....,PwC,"Tampa, FL 33607",Not available
JUNIOR BUSINESS ANALYST,"We are seeking a Junior Business Analyst to support a federal health system/organization in Falls Church, VA. 3 or more years of experience supporting a Federal...",Axiom Resource Management,"Falls Church, VA",Not available
Business Analyst,Synthesize current business intelligence or trend data to support recommendations for action. Collect business intelligence data from available industry reports...,"Hillsborough County, Florida",Florida,"$47,112 - $75,858 a year"
"Analyst, Reporting & Data","Currently, Meijer is looking for a Merchandising Analytics I Analyst. Leverage disparate data sources for holistic understanding to solve complex business...",Meijer,"Grand Rapids, MI",Not available
Analyst - Data Analytics,Minimum 1-year experience in data analytics work experience after completing your undergraduate degree or an advanced degree in Business Analytics or Data...,Blaze Advisors,"Raleigh-Durham, NC",Not available
Medical Device Complaint Reporting Analyst,Minimum 1 to 3 years experience in a medical device industry analyzing product complaints for reportability to the FDA/ managing US regulatory actions and...,Solomon Page,"Allendale, NJ",$25 - $32 an hour
Marketing Data Analyst,Legacy Research Group is seeking a Marketing Data Analyst to join their growing team in a fast paced and deadline driven environment....,Legacy Research Group,"Delray Beach, FL",Not available
SQL Data Analyst,SQL Data Analyst. The SQL Data Analyst. 2-4 Years SQL Data Analyst Experience. We are recruiting for a SQL Data Analyst....,"PetPartners, Inc.","Raleigh, NC 27617 (Central area)",Not available
Data Analyst,Evaluates data using analytical and logical reasoning to examine each component of the data provided to incorporate into SMC³ data formats....,Southern Motor Carriers,"Peachtree City, GA 30269",Not available
Product Data Analyst/Researcher,"Data & coding skills (R, SQL, data visualization). Utilize various tools to integrate data from disparate data sources that identify challenges, opportunities...",Zipwhip,"Seattle, WA",Not available
Data Insights Analyst,Entry Level Digital Insights Analyst. Statistical methods to analyze data and generate useful project reports....,TRACY ANDERSON MIND AND BODY LLC,"New York, NY",Not available
Data Analyst,"5+ years relevant business experience including data analytics, data management, reporting. Experience with data visualization tools incl....",Siemens,"Orlando, FL 32817",Not available
Business Data Analyst - Educators & Academia,"The Data Analyst applies technology, processes and expertise to a wide variety of platform data to drive proactive decision-making throughout the organization....",Future Tech Enterprise Inc,"Westbury, NY",Not available
Data Science Analyst,"You will also collaborate with the other data scientists, data engineers, and data analysts to form best practices, brainstorm methodologies, and share...",Gaia International Inc.,"Louisville, CO",Not available
Healthcare Data Analyst,Data analysis experience. Relating and comparing data from different sources; The Healthcare Data Analyst supports all healthcare analytical efforts of the fast...,Millennium Physician Group,"North Fort Myers, FL 33903",Not available
Data Analyst Intermediate,Data Analyst 12 months contract Washington DC*. 3-5 years of prior experience as a Data Analyst is required. Monitor donor data updated by other external units...,"Interactive Business Systems, Inc","Washington, DC",Not available
Jr. Data Scientist / Biomedical Data Analyst,Data Scientist / Biomedical Data Analyst. Data Scientist / Biomedical Data Analyst to work with biomedical and scientific research data in helping the NIH in...,ICF,"Bethesda, MD",Not available
Full-time opportunities in Marketing for students & recent g...,"You will direct priorities for events and media, public and analyst relations. Applications to these opportunities are considered for all available Data &...",Microsoft,"Brazil, IN",Not available
Data Analyst,"Code data elements. The SDCTA Data Analyst, under the supervision of the Operations Director and the Policy Analyst, will:....",San Diego County Taxpayers Association,"San Diego, CA 92101","$45,000 - $55,000 a year"
Economic & Statistical Research Analyst,"Analysts become experts in quantitative analysis, macro-economics, data science, financial products, market microstructure, financial regulation, and exchange...",NASDAQ,"Philadelphia, PA 19104 (Belmont area)",Not available
Data Analyst,Then this Data Analyst role may be for you! Apply human-centered design principles to the presentation of data....,Inspire,"Arlington, VA 22201 (Lyon Village area)",Not available
Perf Improv Data Analyst,"The PI Data Analyst coordinates and manages data, dashboards and data display for metrics used within the Performance Improvement Program/Plan....",Lahey Health,"Beverly, MA",Not available
Data Analyst,We're looking for someone who likes to make data sing. Were fast growing Company and have a team of really smart data people....,Better Hire,"Birmingham, AL",Not available
Data Analyst Associate,"3+ years in a data analyst role. Data Visualization experience with Qlikview. Experience with prepping, cleaning, importing data....",EXL,"New York, NY 10019 (Midtown area)",Not available
"Data Analyst, Diversity Programs","Experience with data management, specifically with validating and auditing data and reports from multiple systems....",Facebook,"San Francisco, CA",Not available
Database Analyst I,"Works with field staff to collect organizing and other data files and sources, use manual and automated tools to de-dupe files, consolidate multiple data...","American Federation of State, County and Municipal...",United States,"$72,447 a year"
ENTRY LEVEL DATA ANALYST (INFORMATION WRANGLER),"SQL / relational data strategy. While having massive data lakes is usually a good thing, too much data causes noise. SQL data structures is a plus....",TransUnion,"Chicago, IL 60661 (Near West Side area)",Not available
Data Analyst,"The Data Analyst, Business Insights will work with various teams to optimize digital content, product performance and database marketing....",Major League Soccer,"New York, NY",Not available
Data Analyst,"Data Analyst Responsibilities. Data Analyst Job Summary. Develop a thorough understanding of the data environment - data collection, data sources, data...",Ettain Group,"Charlotte, NC 28203 (Dilworth area)",Not available
Data Analyst I,"Use advanced data analysis methods (from machine learning, artificial intelligence, statistics, epidemiology, etc) to assist in carrying out statistical...",Dana-Farber Cancer Institute,"Boston, MA 02115 (Fenway-Kenmore area)",Not available
Visual Data Analyst,"Visual Data Analyst*. As a visual analyst, you will work to make the railroads safer using pattern recognition & our custom data analysis software to find...",Sperry Rail Inc.,"Shelton, CT",$15 an hour
Data Analyst,"This position will work under the supervision of a Data Manager/Programmer to perform data quality checks on incoming study data, generate queries to resolve...",VA Commonwealth Univ,"Richmond, VA","$48,000 - $50,000 a year"
Data Analyst,"Our product helps their employees—especially data analysts and data scientists—identify and understand the relevant data, so they can tease out the signal amid...",Alation Inc.,"Redwood City, CA",Not available
"Associate, Data Scientist","5 years of experience in data mining, data analysis, or related experience. Work with complex data sets, using modern statistical and data exploration as well...",JP Morgan Chase,"Wilmington, DE 19801",Not available
"Analyst, NA Business Intelligence and Analytics","Analyst, NA Business Intelligence and Analytics - 18001503. Must possess knowledge of data processing and analysis....",Mylan,"Morgantown, WV",Not available
Data Analyst/Sales Analytics,"The role requires the candidate - as part of the Genpact support team to help, · Deliver analytics and insight to address a wide range of business needs...",Genpact,"Raleigh-Durham, NC","$50,000 - $70,000 a year"
Data and Business Analytics Specialist,"Under general direction, the Principal Research Analyst I performs the highest level of data management, statistical analysis, and business decision guidance...",University of California - Irvine,"Irvine, CA 92697",Not available
Entry Level Analyst,Data analysis (including basic statistics and econometrics). Internet and library research and data gathering. Successful entry-level analysts at Steer are able...,Steer Davies Gleave,"Boston, NY",Not available
Data Analyst,"As a data analyst within Analytic Solutions, you will be responsible for data management throughout the organization. Data requirements gathering....",Welltok,"Burlington, MA 01803",Not available
Data Analyst I,"Create report and data reconciliation through Access, Excel, Business Objects and other reporting tools, to include provider data, claims data, membership data....",Burkburnett Texas,"Westfield, IN 46074",$19 an hour
Data Analyst (Business Intelligence),"As a Data Analyst, you will lead data collection, analysis, and reporting projects across multiple functional groups, as a member of our Business Intelligence...",Peloton,"New York, NY",Not available
"STATISTICAL DATA ANALYST, School of Public Health, Biostatis...","Coordinate and document data received from various sources (web data entry, paper data collection forms, TELEForm, clinical data warehouse, clinical labs)....",Boston University,"Boston, MA",Not available
R&D Center Data Analyst,"Data Analyst, WW R&D Center. Data mine large, complex and ambiguous data with a single goal in mind:. The WW R&D Center is seeking an exceptionally talented...",Amazon.com,"Sumner, WA",Not available
Business/ Data Analyst,"Business Data Analyst. Retrieving and analyzing data using SQL, Excel, and other data management systems. Experience as a Business Analyst in the cybersecurity...","ReliaQuest, LLC.","Tampa, FL",Not available
Business and Data Analyst,Business and Data Analyst. Analyze new data sources of structured/semi-structured and unstructured data for integration into the application....,"Integral Consulting Services, Inc.","Princeton, NJ",Not available
"Marketing Analyst, Online Partnerships Group","Develop strategy and roadmap for tracking, measurement, governance and data integration. You will also analyze large data sets to help us understand results...",Google,"Mountain View, CA",Not available
Data InSights Analyst,Our Data Insights Analyst will have direct access to the world's most advanced 1st party data sets. Completion of inMarket's Data Challenge (instructions...,inMarket,"Bentonville, AR",Not available
Business Analyst - Risk Analytics Team,"Sales & Servicing specific data. Look no further, United Auto Credit has an opportunity for a data and statistics driven Business Analyst (BA) to join our...",United Auto Credit Corporation,"Newport Beach, CA 92660",Not available
Marketing Financial Analyst,"The Marketing Finance Analyst is responsible for tracking, monitoring and auditing all marketing expenses. Exceptional organizational skills and attention to...",Bed Bath & Beyond,"Union, NJ 07083",Not available
"Data Analyst, Senior Consultant","Data mining experience. As a Data Analyst, you will be primarily responsible for supporting various reporting and analytical MAC functions necessary for the...",CVS Health,"Scottsdale, AZ",Not available
Healthcare Data Analyst,Minimum 3 years’ experience in financial analysis or other data analysis role. Experience with health care data preferred....,Moda Health,"Portland, OR 97204 (Downtown area)",Not available
Senior Business Analyst (Data Science),"2 or more years advanced analytics, data modeling, and/or data mining, data architecture experience that directly aligns with the specific responsibilities of...",Scintel Technologies,"Atlanta, GA",Not available
Data Analyst - Senior,"The Data Analyst - Senior will be responsible for:. Working to improve data collection, preparation and analysis processes....",CVS Health,"Scottsdale, AZ",Not available
New Business Data Analyst,"The New Business Data Analyst will be responsible for the interpretation of data, analyzing results using statistical techniques....",Sammons Financial Group,"Sioux Falls, SD 57108",Not available
Data Analyst,"Strong knowledge of data systems and data analysis. The Data Analyst is responsible for assisting the CIO in analyzing data on clients served, reporting the...","Central Florida Cares Health System, Inc.","Orlando, FL 32825","$60,000 a year"
Business Analyst,Data analysis and extraction experience. Data Feed and Cross Platform capability *. The Area VP Analyst will work with and be the primary point of contact for...,"Interface, Inc.","Atlanta, GA","$60,000 - $80,000 a year"
Campus Undergraduate - 2019 Credit & Fraud Risk - Full-Time...,Develop capabilities to manage data and execute business strategies. Integrating new data sources and capabilities to drive key business decisions....,American Express,United States,Not available
Junior Data Analyst,"The responsibilities of the Data Analyst will include:. Experience with data manipulation with SAS and retrieving data from large databases with SQL, or similar...","Solutions By Design II, LLC","Baltimore, MD",Not available
Data Analyst,Education: AA or AS degree in any discipline. An additional two (2) years of experience (above the experience requirements) may be substituted. Experience:...,Constellation West,"Fort Bragg, NC 28307",Not available
Data Analyst - Neuroimaging,Collaborate with researchers on data collection and data analytic methods. Familiarity with MRI data analysis packages....,New York State Psychiatry Institute,"New York, NY 10032 (Washington Heights area)","$73,445 a year"
Senior Data Analyst,You enjoy finding relationships between disparate data sets and clarity in a muddied data environment. The role is perfect for a data evangelist who is self...,NIKE INC,"Portland, OR 97204 (Downtown area)",Not available
Data Analyst,"As a Data and Reporting Analyst, you will work out of our main office in Mount Holly, Burlington County, NJ. Design or reconfigure data collection tools;...",Oaks Integrated Care,"Mount Holly, NJ 08060",Not available
Entry Level Data Analyst,"Proven working experience as a data analyst or business data analyst. Understanding in data models, database design development, data mining and segmentation...",AG,"Boston, MA","$40,000 a year"
Data Analyst,Healthcare Data Analyst. Skilled in data manipulation. Healthcare data knowledge a plus. SQL and/or any other data access tools/language....,KMM Technologies,"Greensboro, NC",Not available
Data Analysts,"Transform, load, extract, and validate data for data marts and data warehouses; Create data verification methods; Manage internal data using ETL;...",TRENDSET IT,"Wesley Chapel, FL 33544",Not available
Data Analyst Trainee,"As a Data Analyst Trainee, you will be trained on proper testing of data being collected and added to the C3 Metrics platform....",C3 Metrics,"Portsmouth, NH 03801",Not available
Associate Data Scientist,"A ssociate Data Scientist. Work with large, complex, and generally messy data sets. Experience with Health Care Customer Experience data is preferred....",Florida Blue,"Jacksonville, FL",Not available
Data Analyst,"This position supports analysis of complex, multi-organizational clinical and financial data to assess quality, cost, and access outcomes and various supporting...",Cayuga Health System,"Ithaca, NY",Not available
"Business Analyst, Publisher Intelligence, Online Partnership...","2 years of work experience as a data analyst, business analyst, product analyst or consultant. The Publisher Intelligence team is a business analyst team...",Google,"New York, NY 10011 (Chelsea area)",Not available
Energy Analyst: Data & Analysis,Experience in Data & Data manipulation. Microsoft Excel sample displaying Data organization and simple Data Analysis....,Bright Power,"New York, NY 10005 (Financial District area)",Not available
Data Scientist (Corporate),"At least 3 years of experience in data analytics environment. Collaborate with other analysts to define, communicate, and document on project development....",MGM Resorts International,"Las Vegas, NV",Not available
Production Data Analyst,The Production Data Analyst will work with the informatics operations and data architecture teams to develop reporting and integrate into the production system...,New England Quality Care Alliance (NEQCA),"Braintree, MA",Not available
Expert Data Analyst,"The Expert Data Analyst is a key member of the Spend Intelligence Group, responsible for the data aggregation, normalization, classification and enhancement...","PowerAdvocate, Inc","Boston, MA",Not available
"Consulting Data Analyst - Epidemiology, Bio-statistics, SAS,...",Tests and maintains data integrity. This position functions both as an analyst and as a statistical analytics programmer....,Kaiser Permanente,"Oakland, CA",Not available
"Data Scientist, Analytics, University Grad","Experience in presenting qualitative and quantitative data. Perform large-scale data analysis and develop effective statistical models for segmentation,...",Facebook,"New York, NY 10017 (Midtown area)",Not available
Seattle Analyst (Entry Level),"What we offer our Analysts:. Experience and interest in one or more of the following disciplines - project management/coordination, business analysis, financial...",Point B,"Seattle, WA 98101 (Downtown area)",Not available
Business Intelligence Analyst Intern,"Additional qualities an ideal candidate may possess are proficiency in mathematics, predictive analysis, data acquisition, data manipulation, data...","Source One Management Services, LLC","Philadelphia, PA",$17 an hour
Data Quality Analyst,"Evaluation of same, data collection and formatting, ongoing interpretation and use of indicator data. Assist management team in using performance measurement...",St. Joseph's Health,"Paterson, NJ",Not available
Data Analyst,"We are hiring a Data Analyst to join our team! Develop and implement databases, data collection systems, data analytics and other strategies that optimize...",Dynamic Pro Inc,"Washington, DC 20008 (Cleveland Park area)",Not available
Data Operations Analyst,1+ years’ experience with the commercial sale and integration of data into programmatic selling and data management platforms....,BazaarVoice,"New York, NY",Not available
Email Marketing Associate,Proven ability to translate analytic data into strategic insights that drive successful marketing programs. Partner with analyst to produce reporting dashboards...,Bed Bath & Beyond,"Union, NJ 07083",Not available
Data Analyst I,The Financial Data Analyst I will own the financial relationship between InComm and their assigned merchants/partners....,InComm,"Atlanta, GA 30303 (Five Points area)",Not available
Business-Data Analysts,"Business-Data Analysts - (0030665_4). Hands on experiencewith data, excel, tools and systems. Especially where data corrections are not gettingtraction for...",Zensar Technologies,"Raleigh, NC",Not available
Business Data Analyst,Create visuals using analyzed data from data tools (i.e. Must have very strong critical thinking skills and be able to extract small data patterns from bulk...,Guardian Debt Relief,"Brooklyn, NY",Not available
Data Analyst,"Examines data quality, applications, and functions. Researches new data sources and analytical tools. 5 years (Preferred)....",Peerless Technologies Corporation,"Cleveland, OH",Not available
ICS Data Analyst,SHI International Corp is seeking someone to fill this new Data Analyst position. Creative – ability to use the data at hand to derive new meaningful metrics....,SHI International Corp.,"Piscataway, NJ",Not available
Data Analyst,"Engage with the assigned Risk Analysts or Senior Risk Analysts for the analysis of data, implementation, and interpretation of data....",FiREapps,"Scottsdale, AZ 85253",Not available
Associate Data Analyst - Temporary Job,ASSOCIATE DATA ANAYLST. Enterprise Data Management experience is preferred. Ad-hoc assignments related to item data administration....,"BJ's Wholesale Club, Inc.","Westborough, MA 01581",Not available
Data Analyst (North Pittsburgh),"Additionally, data analyst will work with external business users to identify data transformation or system interface requirements, analyze data from existing...","ShipMatrix, Inc.","Pittsburgh, PA",Not available
"Performance Management and Data Analyst, II Grade 25","Performance Management and Data Analyst II. The Performance Management and Data Analyst will be responsible for, but not limited to:....",Montgomery County Government,"Gaithersburg, MD 20879","$63,439 - $105,241 a year"
Data Analyst,The data Analyst must be highly proficient in SAS and Microsoft Access. The Data Analyst developes and manages databases and study data for a wide range of...,Bassett Medical Center,"Cooperstown, NY",Not available
Associate Master Data Analyst Temp Job,The Associate Master Data Analyst Temporary Employee is responsible for:. Enterprise Data Management experience is preferred....,"BJ's Wholesale Club, Inc.","Westborough, MA 01581",Not available
Data Visualization Analyst,Data Visualization Analyst. This includes the opportunity to learn complex data design and data visualization skills. Function - Data and Analytics....,Equifax,"Atlanta, GA",Not available
Digital Marketing Analyst,"Avenue, a fashion retailer specializing in plus size women’s apparel, is seeking a Digital Marketing Analyst to join our Marketing team headquartered in...",Avenue Stores,"Rochelle Park, NJ 07662",Not available
Data Analyst I,"Under general supervision, the Data Analyst I is responsible for operating and analyzing loan servicing software and reporting software to include user...",Diamond Resorts,"Las Vegas, NV 89144 (Summerlin North area)",Not available
Data Analyst,Work closely with Data Engineering to author and develop core data sets that empower analyses. Experience writing production datasets in SQL or building data...,Blend Labs,"San Francisco, CA",Not available
Data Analyst,The Center for Diabetes Technology at the University of Virginia is seeking a Data Analyst to provide data management and analysis support....,University of Virginia,"Charlottesville, VA","$50,000 - $55,000 a year"
"Data Analyst, Level 1","The Data Analyst, Level 1 will have:. The Data Analyst will help to identify new sources of data and methods to improve data collection, cleanliness, analysis...",Whereoware,"Chantilly, VA 20151",Not available
Data Analyst,"We lead thorough blameless postmortems to become better analysts, scientists, and leaders. Desire to learn data modeling technologies (python, spark) and build...",Edison,"Denver, CO",Not available
Data Analyst,Hiller is seeking a Data Analyst with advanced to expert Excel skills and experience in pricing analytics and metrics optimization....,"Hiller Plumbing, Heating, Cooling & Electrical","Nashville, TN 37217 (Una area)",Not available
