Title,Summary,Company,Location,Salary
Business Intelligence Analyst - Jersey City,"About World Business Lenders (www.wbl.com): At World Business Lenders (WBL), our motto, ""We Lend - You Grow."" is simple, yet powerful. We are a direct lender...","World Business Lenders, LLC","Jersey City, NJ 07302 (Downtown area)",Not available
Data Scientist - Labor Planning & Analytics,The data scientist supports internal operations and the field organization by providing detailed analyses of in-store staffing and corresponding business...,DICK'S Sporting Goods,"Coraopolis, PA 15108",Not available
Strategic Planning Data Analytics and Planning Coordinator,Lead analytic projects such as development of predictive analytic tools. To coordinate and align strategic planning data analytics for the network....,Northeast Rehabilitation Hospital Network,"Salem, NH",Not available
Senior Analytics Fellow - Risk Advanced Analytics,"Ultimately, you will contribute to the development of knowledge for the analytic group at large. 3+ years of professional experience working with large data...",McKinsey & Company,"Silicon Valley, CA",Not available
Business Intelligence Analyst,"The UNC System Office Data and Analytics team located in Chapel Hill, NC is hiring a Business Intelligence Analyst to provide decision support for System...",UNC System Office,North Carolina,Not available
Sr. Data Analyst,"Do you understand importance of data as a business driver? Does data excite you? Are you skilled at Data Management, Data Governance and Data Analysis? We’re...",UBS,"Weehawken, NJ",Not available
Statistics Analyst II,"Knowledge of uses and trends in sports analytics, including the use and application of player tracking data....",ESPN,"Bristol, CT",Not available
"Associate Data Analyst, Customer Experience and Strategy, An...","Previous analytics experience in a related industry preferred, but not required. An ability to turn analytics problems into business solutions for internal...",Criteo,"Boston, MA 02109 (Central area)",Not available
"Principal, VBC Advanced Data Analytics","Technical background in advanced analytic methods and statistical approaches (e.g., predictive analytics). Applies advanced analytics including:....",MedImpact Healthcare Systems,United States,Not available
Business Project Specialist -Data Analytics,It's fun to work in a company where people truly BELIEVE in what they are doing! We're committed to bringing passion and customer focus to the business....,Cigna,"Bloomfield, CT 06002",Not available
"Senior Director, Consumer Lending Analytics","10 years analytic strategy development experience. Balanced expertise in analytics, relevant supporting technology and business acumen....",Sallie Mae,"Newark, DE",Not available
"Director, Data & Analytics",The Director of Data & Analytics is a leader with responsibility for managing the Data & Analytics Program....,"Managed Health Care Associates, Inc.","Florham Park, NJ",Not available
"Data Scientist, Markets Research",Productize day-to-day analytics and insights support for Spotify’s Markets Operations team. We seek an outstanding Data Scientist to join our Markets Research...,Spotify,"New York, NY 10011 (Chelsea area)",Not available
Data Governance Mgmt Analyst - Retail Credit Risk Analytics,Supports the implementation of data governance and / or data management initiatives / activities for a LoB or function. Experienced working professional role...,TD Bank,"Mount Laurel, NJ",Not available
"Senior Program Mgr, Research & Analytics",Partner with our Research team to build a market analytics program. What is the team?...,Amazon.com,"Seattle, WA",Not available
"Merchant Services - Associate, Business Analysis - Field Str...",The Field Strategy Data Analytics Business Analysis Associate:. Provide robust analytics moving the business forward with data driven decisions....,JP Morgan Chase,"Wilmington, DE 19801",Not available
Summer Internship for Research Department - Regional Analyti...,Summer Internship for Research Department - Regional Analytics-258240 Federal Reserve Bank of Philadelphia Primary Location PA-Philadelphia Full-time / Part...,Federal Reserve Bank of Philadelphia,"Philadelphia, PA 19106 (City Center East area)",Not available
Senior CAPA Analyst,Analytic problem solvers that look at the details of an event and come up will innovative and detailed process solution. Who we want....,Stryker,"Mahwah, NJ",Not available
Senior Research Analyst,OrgSolutions combines innovative design technology and advanced analytics with deep expertise to accelerate effective organizational decisions....,McKinsey & Company,"Boston, MA",Not available
Senior SPSS Advanced Business Analytics Consultant,"LPA has an immediate opening for a Predictive Analytics Consultant. You will deliver high quality business and predictive analytics consulting services, and be...",LPA Software Solutions,United States,Not available
"Senior Analyst, Regional Analytics & Insights","The Senior Analyst, Regional Analytics & Insights will be in our San Diego, CA office, and the successful candidate will provide analytics, best-in-class data...",Petco,"San Diego, CA 92127",Not available
Organization Design Consultant,Strong analytic and data visualization skills. Apply analytic and visualization tools to assess the impact of varying design and decision solutions....,Deloitte,"Parsippany, NJ",Not available
"Analyst, Research Reporting & Analytics","Crimson Hexagon, Sysomos, Netbase, CrowdTangle, TrackMaven, Spredfast, Affinio, Facebook Insights, Instagram Analytics, etc)....",Sony Music Entertainment,"New York, NY 10010 (Gramercy area)",Not available
Analytics Engineers - Industrial Experience - Virtual/Remote,"Analytics Engineer is a critical role and candidates are expected to continuously learn, grow, and contribute across several departments within the company....",Seeq Corporation,"Houston, TX",Not available
Data Analytics Specialist,Understand and manage integration with Marketing analytics and IBM Strategic Account Planning analytics. Educate new and existing stakeholders about enablement...,IBM,"Austin, TX 73344",Not available
"Director, Strategy & Advanced Analytics","Has job openings for Director, Strategy & Advanced Analytics. Manage and execute strategic initiatives and special projects related to advanced analytics....",Archents,"Dublin, OH","$115,000 a year"
Director of Research & Development- Basketball Operations,Provide overall direction to the development of advanced analytic solutions and strategies to new and existing models to aid in decision-making....,Spurs Sports and Entertainment,"San Antonio, TX 78232",Not available
"Sr. Analyst, Innovation Analytics",Analyst – Innovation Analytics creates analytics solutions to inform the ongoing transformation of the Aaron’s Business....,Aaron's,"Atlanta, GA 30340",Not available
Manager – Health Economics/Outcomes Research Analytics,"Strong demonstrated experience in HEOR modeling, biostatistics, analytics, research principles, literature review and/or submission support....",Axtria,"Berkeley Heights, NJ",Not available
Strategy Consultant - Chief Analytics Office,The IBM Chief Analytics Office is an elite analytics consulting team that is tasked by IBM executives to pursue our most complex strategic issues....,IBM,"Armonk, NY 10504",Not available
"Product Analysis Consultant, State Analytics",Advance your career at Liberty Mutual - A Fortune 100 Company! The Business Lines (BL) State Profitability team is looking for an individual contributor to...,Liberty Mutual,United States,"$92,000 - $132,000 a year"
Digital Analytics Consultant,"Web analytics, customer analytics, marketing analytics and Adobe Experience Cloud products. As a Digital Analytics Consultant, you will educate DSG on a variety...",Adobe,"New York, NY",Not available
"Consulting Data Analyst - SQL, SAS, R","This position functions both as an analyst and as a statistical analytics programmer. Under close supervision, this position exists to assist the organization...",Kaiser Permanente,"Santa Clara, CA",Not available
"Analyst, Product Analytics","Who we are Fueled by a fundamental belief that having access to financial services creates opportunity, PayPal (NASDAQ: PYPL) is committed to democratizing...",Paypal,"San Jose, CA",Not available
"Sr Analyst, Data Transfer, Integration and Quality Analysis",The Collateral Management product suite has been developed to meet the continuous requirements by major financial institutions and principle brokerage firms...,BNY Mellon,"Orlando, FL 32817",Not available
Senior Data Analyst,Position Details Position Information Recruitment/Posting Title Senior Data Analyst Job Category Staff & Executive Department SPH-Tobacco Surv. & Evaluation...,Rutgers University,"Piscataway, NJ 08854",Not available
Advisor Data Science and Analytics Team,"Advisor, Data Science and Analytics. Pioneering massively parallel data-intensive analytic processing, our mission is to develop a whole new approach to...",DELL,"Hopkinton, MA",Not available
Sr. Analytics Governance Specialist,"Excellent quantitative, problem solving and analytic skills. The framework specifies all policies, processes, procedures, and standards necessary to ensure cost...",Blue Cross Blue Shield of North Carolina,"Durham, NC",Not available
Junior Research Analyst - Public and Social Sector,"You will also be part of our global Client Capabilities Network, which includes more than 2,000 colleagues, who bring a wide spectrum of capabilities, including...",McKinsey & Company,"Waltham, MA",Not available
JPO - Programme Analyst - Business and Administrative Manage...,Please see the attached documents Duties and Responsibilities Please see the attached documents Competencies Please see the attached documents Required...,United Nations Development Programme (UNDP),"New York, NY",Not available
Sr Analyst - Advanced Analytics (Walmart),"The Senior Analyst of Advanced Analytics will report to the Director of Advanced Analytics, working collaboratively with the Strategy and Analytics team and...",PepsiCo,"Rogers, AR 72758",Not available
Facebook University for Analytics- 2019,Participate in an Analytics development training course. The Analytics team is looking for fast-moving candidates who want to make an impact....,Facebook,"Menlo Park, CA",Not available
"Director of Analytics, Security and Abuse, Google Play","10 years of experience in analytics, finance, management consulting, or corporate strategy. You are passionate about driving data vision, providing analytics...",Google,"Mountain View, CA",Not available
"Analytics Manager, Experimentation","Experience with enterprise-class experimentation and analytics platforms (Maxymiser, Adobe Analytics). The Analytics Manager will be responsible for leading the...",Jet.com,"Hoboken, NJ",Not available
Commercial Strategy and Analytics (CS&A) Engagement Lead - B...,The Commercial Strategy and Analytics (CS&A) Bone Health Engagement Lead leads a team of 3-5 cross-functional analytics professionals to drive business...,Amgen,"Thousand Oaks, CA 91320",Not available
"Senior Consultant - Flexible Consumption, Strategy & Analyti...","Flexible Consumption Senior Consultant – Strategy & Analytics Tech Strategy. Our practitioners work collaboratively within integrated, cross-functional teams to...",Deloitte,"Parsippany, NJ",Not available
Head of Analytics UK (H/F),"You will secure a very high level of accuracy in Analytics deliveries. Assist the UK in becoming a thought leader in marketing, insights and analytics....",Catalina Marketing,"Reading, PA",Not available
"AVP, Audit - Quantitative Analytics","Overview Founded in 1908, CIT (NYSE: CIT) is a financial holding company with approximately $50 billion in assets as of Dec. 31, 2017. Its principal bank...",CIT Group,"Livingston, NJ",Not available
Senior Consultant – Einstein Analytics Specialist,"Performs analytic software configuration and coding. Tableau, Salesforce Einstein Analytics, Birst, Microsoft Power BI)....",Gears CRM Inc.,United States,Not available
Data Analytics Intern,Experience with website or media analytics a plus. Ability to communicate complex analytics to relevant audiences....,The New York Times,"New York, NY 10036",Not available
Manager Consumer Insights and Analytics,5+ years of experience in marketing analytics and/or business intelligence. 3+ years of experience in marketing analytics or business intelligence within the...,The Coca-Cola Company,"Atlanta, GA 30301 (Buckhead area)",Not available
"Kodiak - Manager, Forecast Planning & Analysis",Reputation for balanced judgment and analytic proficiency. The Manager Financial Planning & Analysis will play a key role within the finance team for Kodiak...,VF Corporation,"Stratham, NH",Not available
"Sr. Analyst / Manager, Data Analytics & Insights",Bachelor’s or Master’s degree ideally in an analytics or technical discipline. Working across the Enterprise Risk Management group to identify opportunities...,Fidelity Investments,"Merrimack, NH 03054",Not available
Data Engineering Operations Lead,"As part of our Enterprise Information Management team, the candidate will demonstrate a successful track record of leading M&E (Maintenance & Enhancements)...",Tiffany & Co.,"Parsippany, NJ 07054",Not available
"Senior Analyst, People Analytics & Insights","Architect, develop and automate data and analytics solutions. The People Analytics team ensures data driven decision-making throughout the People organization....",Palo Alto Networks,"Santa Clara, CA 95054",Not available
Digital Analytics Manager,"We are seeking a Digital Analytics Manager with a passion for analytics and digital technology. Statistics, Economics, Mathematics, Marketing Analytics, Finance...",DISNEY,"Celebration, FL",Not available
Analytics Manager- Planning,Minimum 8 years of relevant professional experience with an emphasis on business reporting and analytics required....,NIKE INC,"Beaverton, OR 97006 (Triple Creek area)",Not available
"Sr Project Manager, BI & Analytics",We are looking for a strong Project Manager to join our Business Intelligence & Analytics (BI&A) team responsible for managing analytics and systems projects to...,The Coca-Cola Company,"Atlanta, GA 30301 (Buckhead area)",Not available
Senior Digital Analytics,"Senior Digital Analytics. Continually evolve analytics processes and tools; Collaborate with other parts of Samsung such as Brand & Product Marketing, Customer...",spruceinfotech,"Ridgefield Park, NJ",Not available
Business Analyst - Analytics & Data Visualization,We are seeking a strong Business Analyst to join our Business Intelligence & Analytics CoE focused on delivering analytics capabilities and bringing data to...,The Coca-Cola Company,"Atlanta, GA 30301 (Buckhead area)",Not available
"Analyst, Sr Customer Analytics",Experience with customer-level data analytics. Develop and lead training for new analytics or insights tool. Gather and analyze data using appropriate technical...,"Giant Eagle, Inc.","Pittsburgh, PA 15238",Not available
Senior Business Consultant - Analytics,"As a Senior Business Consultant in Analytics, you will be responsible for planning and execution of reporting and analytics that generate high-impact and...",CVS Health,"Denver, CO",Not available
Citi Consumer Advanced Data & Analytics Associate,"Global Analytics & Information Management – The Global Analytics & Information team delivers cross-functional analytics that enhance the client experience,...",Citi,"Wilmington, DE 19894",Not available
Supply Reliability Analytics Lead,"As a Supply Reliability Analytics Lead, you will also:. The Supply Reliability Analytics Lead, is a new position that will play a key role in leading, crafting,...",Johnson & Johnson Family of Companies,"Jacksonville, FL",Not available
"SVP, Specialized Analytics Pricing Lead","Lead Pricing analytics for Citi Branded Cards Consumer. Minimum of 5 years data and analytic experience using quantitative analysis, preferably in the financial...",Citi,"Wilmington, DE 19894",Not available
Corporate Financial Analyst III - Planning and Analytics - D...,"Corporate Financial Analyst III - Planning and Analytics 40 hours per week, day shiftJob Summary:. This role will function as a primary point of contact for the...",Wake Forest Baptist Medical Center,"Winston-Salem, NC",Not available
"Lead Analyst,Data Mgmt Quant Analysis","Data Management and Quantitative Analysis - IC3 Under moderate guidance, works with internal and external datasets and client reference data and provides...",BNY Mellon,"New York, NY",Not available
Market & Competitor Analytics Data Analyst,"The Market & Competitor Analytics team within ICG Client Analytics provides analytical and reporting services focused on Banking, Capital Markets and Advisory...",Citi,"New York, NY 10261 (Murray Hill area)",Not available
Big Data and Analytics Cloud Consultant,"As a Big Data and Analytics Cloud Consultant, you will work directly with Google’s most strategic customers on critical projects to help them transform their...",Google,"New York, NY 10011 (Chelsea area)",Not available
PS&E - Global Reporting and Analytics - Analyst,Manage and distribute global portfolio of reports and analytics; Build and maintain a robust pipeline of new and existing reports and analytics....,Axalta Coating Systems,"Philadelphia, PA",Not available
"Director of Investments Technology Strategy, Innovation and...","We’re seeking someone with strong data analytics, technical, an investment driven background, and an entrepreneurial spirit looking to grow opportunities to...",Invesco,United States,Not available
Project Lead Big Data Analytics,"Mandatory Skills: Big Data Job Description: Key skills required for the job are: Big Data-L3 (Mandatory) As a Lead, you are responsible for managing a small...",Wipro LTD,"Mount Laurel, NJ",Not available
Data Scientist,"About Rent the Runway: Recently named #9 on CNBC's Disruptor 50 list for 2018, Rent the Runway is transforming the $2.4 trillion global fashion industry by...",Rent the Runway,"New York, NY",Not available
Economic & Statistical Research Analyst,"Analytic programming experience or evidence of the ability to develop these skills rapidly (e.g., SQL, R, Python)....",NASDAQ,"Philadelphia, PA 19104 (Belmont area)",Not available
Associate Director of Data Science & Analytics,"2+ years leading, coaching, and mentoring analytic teams. Define and prioritize strategic and tactical analytic efforts....",UnitedHealth Group,"Philadelphia, PA",Not available
"Data Scientist Associate, Workforce Analytics",The Data Scientist will report to the Head of WFA Advanced Analytics and join a highly agile cross-functional team that leads some of the most critical...,JP Morgan Chase,"Newark, DE 19713",Not available
Business Analyst 3-Ops,"Business Analyst 3-Ops-18001ED3 Detailed Description and Job Requirements Provides programs to improve operational efficiency, consistency, and compliance...",Oracle,"New York, NY 10022 (Midtown area)",Not available
Dir - Financial Planning & Analysis,"Analytics and Business Advisory :. Skilled in planning, budgeting, forecasting, management reporting, analytics and business advisory....",Wiley,"Hoboken, NJ",Not available
"Assistant Professor, Management - Analytics","Ability to teach business analytics and quantitative methods at graduate and undergraduate levels. Doctorate or ABD in Analytics, Information Systems,...",William Paterson University of New Jersey,"Wayne, NJ 07470",Not available
"Manager, Strategic Project Leadership","Experience in strategic planning or strategic development, project management support or analytics. Prudential Financial, Inc....",Prudential,"Newark, NJ",Not available
Data Analysis Manager,"Leverage analytics to create a customer experience above our peers. Work with top talent in a fast paced, entrepreneurial environment where analytics and good...",Capital One,"New York, NY 10261 (Murray Hill area)",Not available
Head of Analytics and Data - Amazon Restaurants,"Predictive analytics, machine learning). Build relationships across Amazon, working with other analytics and data teams for insights....",Amazon.com,"Seattle, WA",Not available
Data Scientist,AEO needs a passionate and dedicated Data Scientist to provide analytical and algorithmic support to improve customer engagement and loyalty. You will analyze...,American Eagle Outfitters,"Pittsburgh, PA",Not available
Data Analytics Specialist,The Public Buildings Division of the Department of Design and Construction is seeking an experienced data analytics specialist to join the data analytics and...,New York City DEPT OF DESIGN & CONSTRUCTION,"Queens, NY","$74,395 - $116,126 a year"
Operations Engagement Manager - Analytics and Knowledge Mana...,Co-develops analytics roadmaps for client facing area. Hands on development of analytics project business cases....,Amgen,"Thousand Oaks, CA 91320",Not available
"Finance Research Analyst, Alpha Analytics",The Alpha Analytics team provides near and long-term visibility to help manage the business effectively and tell our financial story to our board of directors...,Google,"Sunnyvale, CA",Not available
"Solution Design Expert, Big Data & Analytics - Finance Analy...","3 plus years of experience in Big Data and Advanced Analytics. Design, govern and deploy Big Data and Advanced Analytics applications at Novartis....",Novartis,"East Hanover, NJ",Not available
"SENIOR MANAGER, OPERATIONS DATA AND ANALYTICS","Date Posted: 2018-12-21-08:00 Country: United States of America Location: HNC01: UTAS Headquarters (HS) 2730 West Tyvola Road, Charlotte, NC, 28217 USA...",Businesses Collins Aerospace,"Charlotte, NC",Not available
Capacity Planning Data Scientist,"ADP is seeking a Data Scientist for our Global Capacity Team. We believe people make great companies, not the other way around. Our people make all the...",ADP,"Roseland, NJ 07068",Not available
Senior Analytics and Media Manager,"Experience in predictive analytics, experimental design, A/B testing. Influence marketing initiatives and own account-level data and/or analytics related...",Amazon.com,"New York, NY",Not available
Spark/Real-Time Analytics Consultant,Digital Analytics Consultant – Spark/Real-Time Analytics Consultant. Spark/Real-Time Analytics Consultant....,Accenture,"Milwaukee, WI 53202",Not available
"Senior Solution Specialist, Strategy & Analytics, Analytics...","Deloitte Consulting LLP seeks a Senior Solution Specialist, Strategy & Analytics, Analytics & Cognitive in Lake Mary, FL and various unanticipated Deloitte...",Deloitte,"Lake Mary, FL",Not available
"GIR, Global Macro Research, Global FX Strategy Business Anal...","MORE ABOUT THIS JOB GLOBAL INVESTMENT RESEARCH From macroeconomic forecasts to individual stock analysis, our team develops tools and insights to help shape...",Goldman Sachs,"New York, NY 10282 (Tribeca area)",Not available
"Project Manager, BI and Analytics","Project Manager, BI and Analytics. As Analytics and BI Project Manager,you will be responsible for driving all phases of projects to integrate new Business...",Pearson,"Centennial, CO",Not available
Director of Manufacturing Operations Analytics,"Effectively partners and collaborates with other BIA team members (including but not limited to Supply Chain Analytics, Quality Analytics, Product Development...",Bristol-Myers Squibb,"New Brunswick, NJ 08903",Not available
ECommerce Operational Excellence Analyst,Ability to communicate analytic results both as a high-level overview or a detailed deep dive to our business partners and executive decision makers....,Unilever,"Englewood Cliffs, NJ",Not available
Analytics Developer I,The Analytics Developer I provides basic analytics and reporting services to clinicians and customers. The Analytics Developer I will gather and document data...,Baylor Scott & White Health,"Temple, TX 76508",Not available
"Director Analytics and Data Sciences, Apple Retail","Extensive experience in consumer analytics, web analytics and optimization, business intelligence and statistics....",Apple,"Santa Clara Valley, CA",Not available
Head of Analytics,"Lead the Analytics team. The analytics team helps Harry's make better decisions, faster. Lead strategy, architecture and the development of data,...",Harry's,"New York, NY",Not available
"Data Scientist, Membership Analytics Job","The Membership Analytics Team is BJ’s internal advanced analytics consultancy. DATA SCIENTIST, MEMBERSHIP ANALYTICS....","BJ's Wholesale Club, Inc.","Westborough, MA 01581",Not available
Data Governance Analyst,"We are looking for experienced Governance Analyst to join our Data Science and Analytics team. This role requires acute attention to detail, a strong sense of...",DISNEY,"New York, NY 10036",Not available
SR ANALYST DS AND ANALYTICS,"Analyst, Data Science & Analytics is responsible for providing analytical and data science support to the development and execution of pricing strategies and...",The Home Depot,"Atlanta, GA",Not available
"Data Science Analyst, Finance",Minimum qualifications: Bachelor's degree in a quantitative discipline or equivalent practical experience. 4 years of relevant work experience in data...,Google,"Sunnyvale, CA",Not available
Software Architect - Analytics,Minimum of 8 years’ experience in implementing Analytics solutions across various lines of business. Hands-on experience in software development experience...,McKinsey & Company,"Waltham, MA",Not available
Pricing Strategy Analyst,"With in-depth knowledge and understanding of company products, pricing programs, and market trends, the individual will help to establish tactical pricing...",Medtronic,"New Haven, CT",Not available
Consumer & Market Knowledge Manager - Country Insights,"We use big data sources and analytics to understand consumers, markets, and retailers. We’re looking for passionate and driven individuals to join our thriving...",Procter & Gamble,"Cincinnati, OH 45249",Not available
"Director, Advanced Insights",Experience in the establishment and implementation of data analytics framework for managing complex analytics is required....,Johnson & Johnson Family of Companies,"Titusville, NJ",Not available
"Data Scientist - Travel, Transport and Logistics",You'll also support the development of knowledge for the analytic group as well as greater understanding of analytics and its impact in the consulting...,McKinsey & Company,"Waltham, MA",Not available
Associate Director - Analytics Consulting,"We bring deep expertise in marketing science, customer analytics, and operations & planning analytics....",Tiger Analytics,"Manhattan, NY",Not available
Strategy Sr. Analyst,"Serve as the analytics point-person on projects, applying logical and creative thinking to drive to fact-based insights. Auto req ID:....",PepsiCo,"Purchase, NY",Not available
Strategic Analytics - Senior Advisor,"Experience with wide variety of Advanced Analytics techniques; 2+ years of Analytic team management/ leadership experience, with demonstrated growth and...",CVS Health,"Woonsocket, RI",Not available
Sr. Data Analyst – Operations Intelligence Group,"""We're looking for energetic and creative individuals who know how to walk the line between business process, data modeling and analytics....",Cigna,United States,Not available
"Head, Healthcare Informatics and Data Analytics","Head Healthcare Informatics & Data Analytics. 5+ years of big data analytics experience, correlating various data sources....",Sanofi,"Cambridge, MA 02142 (East Cambridge area)",Not available
Senior Director Consumer Insight/Analytics,Demonstrated success in synthesizing qualitative and quantitative information through data analytics and visualization tools to translate insights into...,Texas Health Resources,"Arlington, TX 76011 (East area)",Not available
Director-Advanced Data Science,"Evangelize adoption of advanced analytics and pervasive data-driven thinking in Marriott culture. Evolve applications of advanced analytics, machine learning,...","Marriott International, Inc","Bethesda, MD 20817",Not available
DIRECTOR ANALYTICS & INSIGHTS,Leads advanced analytics capabilities. We are seeking a seasoned manager or senior level analytical professional who is willing to roll up their sleeves and...,CROSSMARK,"Rogers, AR",Not available
Associate CCD Manager,"Partner with Trade Analytics to drive appropriate marketplace pricing and ROI improvements. Niche brand/opportunity and pack development, channel strategy, and...",Unilever,"Englewood Cliffs, NJ",Not available
Associate-Strategic Analytics,Works in tandem with the North America Analytics Forecasting and Strategic Analytics teams to provide financial and supply forecasts....,Eli Lilly,"Greenfield, IN",Not available
Financial Analytics Specialist,"We are looking for a Financial Analytics Specialist to join our amazing team at MSK. Under general supervision, The Financial Analytics Specialist performs...",Memorial Sloan Kettering,"New York, NY 10017 (Midtown area)",Not available
"Intern, Data Science",Solid understanding of data analytics fundamentals. Are you enthusiastic about applying software skills to resolve real world problems?...,Huawei,"Mountain View, CA",Not available
Sales Analytics Associate,"Sales Analytics Associate. The Sales Analytics Associate will provide functional support for commercial sales while collaborating with Supply Chain, Marketing &...",Sig Sauer,"Newington, NH 03801",Not available
Clinical Analytics Data Scientist - Remote,Provide expertise on mathematical concepts for the broader analytics team and inspire the adoption of advanced analytics and data science across the entire...,HMS,Texas,Not available
Data Scientist,Provides advanced analytics support for strategic complex (parametric) bidding leveraging cost modeling. With our portfolio of global Power Brands such as Oreo...,Mondelez International,"Parsippany, NJ 07054",Not available
"Kodiak - Manager, Forecast Planning & Analysis",Reputation for balanced judgment and analytic proficiency. The Manager Financial Planning & Analysis will play a key role within the finance team for Kodiak...,Timberland,"Stratham, NH 03885",Not available
Senior Engagement Manager - Analytics and Data Solutions Por...,"Senior Engagement Manager - Analytics and Data Solutions Portfolio. In addition to application delivery, DAS offers full-scale design services, a robust mobile...",Deloitte,"Hermitage, TN",Not available
Manager Digital Analytics,"The Manager Data Analytics works closely with the UHC Digital Analytics teams and leadership to assess analytics business needs, align needs to priorities, and...",UnitedHealth Group,"Minnetonka, MN 55345",Not available
"Regional Analytics Leader, Information Technology & Solution...","Shapes the data and analytics agenda in the region, applying a framework of data democratization, analytics products, and augmented intelligence....",Mondelez International,"Miami, FL 33101 (Overtown area)",Not available
"Analyst, Data Management & Quantitative Analysis","Data Management and Quantitative Analysis - IC1 Under direct guidance, works with internal and external datasets and client reference data and provides...",BNY Mellon,"Oriskany, NY 13424",Not available
VP & Global Head - R&D Big Data & Analytics Transformation,"Lead the data42 across R&D with high expectations of availability and reliability of technology (infrastructure and applications), responsiveness and knowledge...",Novartis,"East Hanover, NJ",Not available
Analytics Specialist - Marketing Analytics,"Experience with digital analytics (Next Product to buy, cross channel attribution modeling, digital analytic tools, dynamic ecommerce pricing, etc)....",McKinsey & Company,"New York, NY 10022 (Midtown area)",Not available
"Senior Analyst, Business Insights",This role is responsible for uncovering insights in the data and recommending fact-based funnel/program enhancements including taking the lead on ad hoc...,TD Ameritrade,"Jersey City, NJ",Not available
"Senior Associate, North America Performance Analytics","Senior Associate, North America Performance Analytics(Job Number: 22928) Description Invesco is a leading global asset management firm with more than $937B*...",Invesco,Texas,Not available
Data Operations Associate,"Formed through the merger of IMS Health and Quintiles, IQVIA offers a broad range of solutions that harness advances in healthcare information, technology,...",IQVIA,"Wayne, NJ",Not available
"Senior Director, Provider Access & Trade Analytics","Pharma commercial data and analytics. In this context, this role augments the omnichannel analytics leadership role with specialized experience, knowledge, and...",GlaxoSmithKline,"Philadelphia, PA",Not available
Data and Reporting Professional 1,Prior experience working in a system analytics and/or data warehousing environment. The Data and Reporting Professional 1 generates ad hoc reports and regular...,Humana,"Waterside, PA",Not available
Director of Value Based Payment Analytics,The candidate will report directly to the Vice President of Provider & Clinical Analytics and lead the analytic and reporting functions as they pertain to BMCHP...,BMC HealthNet Plan,"Boston, MA 02116 (South End area)",Not available
"Senior Analyst, Analytics","As The Senior Analyst, Analytics, You Will:. Reporting to the Manager, Analytics, the incumbent will primarily focus on driving business results through...",Saks Fifth Avenue,"New York, NY",Not available
"Associate Scientist, Analytical Data Science","Firmenich is the largest private company in the Fragrance & Flavors industry, founded in 1895 in Geneva, Switzerland. Led by our passion for taste and smell,...",Firmenich Inc.,"Township of Plainsboro, NJ",Not available
Manager of Digital Analytics and Optimization - Marketing,"Support ad-hoc analytics requests. Experience with Web Analytic tools like (Google Analytics, Adobe Marketing Cloud, Buddy Media, Salesforce.com) preferably in...",ADP,"Roseland, NJ 07068",Not available
"VP, Insights and Analytics, International Insurance","The insights and analytics team is responsible for helping unlock profitable growth through the application of customer research, measurement and analytics....",Prudential,"Newark, NJ",Not available
Corporate Buying Market Research and Analytics Analyst - Fin...,This results-oriented and data-driven individual will provide analytic support to the Market Research and Analytics Manager....,ALDI,"Batavia, IL 60510",Not available
Associate Business Development Manager,"Continually reevaluate trade & marketing plans, making adjustments to capture division opportunities and provide strategic and analytic insight and...",Unilever,"Englewood Cliffs, NJ",Not available
Customer Analytics Analyst,"The Customer Analytics Analyst will be a contact within the Global, Data, Insights, & Analytics organization for Ford’s Brand and Marketing Communications Teams...",Ford Motor Company,"Dearborn, MI 48126",Not available
BUSINESS ANALYTICS SPECIALIST - PROGRAMS AND ANALYTICS,"Thorough understanding of Business Intelligence related Reporting Tools, Visualization, Analytics, Dashboards, KPIs, Scorecards and Predictive Analysis through...",UNC Health Care,"Morrisville, NC 27560",Not available
HR Data Reporting and Analytics Specialist,"Through leading edge analytics and smarter insights, this role will enable McDonald’s to make better decisions around our people....",McDonald's Corporate,"Oak Brook, IL",Not available
Business Analytics Consultant,The Business Analytics Consultant is an advanced analytics resource on the Enterprise Analytics Consulting Practice team within the Cone Health Enterprise...,Cone Health,"Greensboro, NC 27401",Not available
Marketing Analytics Coordinator,"Experience in web analytics, marketing analytics, customer analytics and/or html/website tagging. The Marketing Analytics Coordinator will report directly to...",rue21,"Warrendale, PA 15086",Not available
Business Insights Analyst,"Analyses supported includes, product analytics, channel analytics, financial analytics, customer behavior analytics, marketing analytics, etc....",TD Ameritrade,"Jersey City, NJ",Not available
"INTERNSHIP - Data Analytics, Compliance",Assisting in supporting data analytics activities across Compliance testing and monitoring. Supporting team in leveraging analytic techniques and leveraging...,Société Générale,"New York, NY",Not available
Intern - Business Insights and Analytics - Strategic Analyti...,"Have a passion for healthcare industry and rigorous analytics. Possess knowledge of clinical development organizations, relevant analytics concepts and methods...",Genentech,"South San Francisco, CA 94080",Not available
"Consultant - Clean Energy Programs, Data Analytics & Modelin...",Engineering and data analytics. Impact evaluations of claimed energy and demand savings from DER programs using leading edge analytics....,Navigant,"Boulder, CO",Not available
"Vice President, Insights & Measurement","Focus on translating data and analytics into actionable insights. Build and develop a team of industry leading change agents focused on thought leadership, best...",NBCUniversal,"New York, NY",Not available
Data Analyst,"Responsible for mining, analyzing, and modeling large structured and unstructured datasets, and applying advanced statistical predictive models and leading...",Bose,"Framingham, MA 01701",Not available
