Title,Summary,Company,Location,Salary
"Senior Analyst, Business Intelligence",Business Intelligence and Performance. Analyst of Business Intelligence (hereafter “BI”) will apply their experience in data analysis to support the BI...,Publicis Health Media,"Chicago, IL",Not available
Business Intelligence Developer,"Proven experience supporting business intelligence systems as a BI or ETL Developer (2-4 years). This person will lead the data analysis, design & build effort...","Blue Moon Digital, Inc.","Denver, CO 80202 (Lodo area)",Not available
Sales Intelligence Analyst,"The Sales Analyst will manage and develop processes to ensure the sales team runs effectively, efficiently, and in line with key business objectives....",Speck Products,"San Mateo, CA 94402 (Beresford area)",Not available
Business Analyst,"The role of Financial Analyst, OpEx Management, will be to focus specifically on evolving our OpEx analytical capabilities, which includes a planning model in...",American Express,"Phoenix, AZ",Not available
Business Analyst - A to Z App,"2+ years’ experience using business intelligence reporting tools (e.g. As a business analyst, you will be part of a program to generate business insights based...",Amazon.com,"Seattle, WA",Not available
Senior Business Intelligence Analyst,"As a Senior Business Intelligence Analyst, you will be responsible to conceptualize and produce visually compelling business intelligence reporting solutions...",pony.ai,"Fremont, CA",Not available
Intelligence Analyst,"Correlate related data and produce strategic level consumable finished intelligence products summaries, and populate various databases, in the areas of risk,...",G4S,"Jupiter, FL 33458",Not available
Sr Business Intelligence Analyst,"Experience with SQL, VBA, or Business Objects. Builds and designs visual tools such as dashboards to assist management in quickly understanding current business...",Paychex Inc.,"Rochester, NY 14623",Not available
Business Intelligence Analyst,"Use Business Intelligence tools like SSRS & SSIS, Power BI, and Azure Cloud for data extraction. Communicate with customers, to stay with the industry or...",FeaturesPoint,"Bothell, WA",Not available
Data Analyst,"Our mission is to enable better business intelligence and decisions through data that is accessible, trusted and understood....",UBS,"Weehawken, NJ",Not available
Business Analyst,Experience and familiarity of the business intelligence analytics industry a positive. The Business Analyst is responsible for assisting the Director of...,MicroStrategy,"Tysons, VA",Not available
Reporting Analyst | Home-Based / Virtual,"Previous experience with any business intelligence tool would be beneficial (Cognos, crystal reports/business objects)....",Unisys,"Blue Bell, PA 19422",Not available
Business Intelligence & Insights Analyst,"4-6 years of work experience in analytics, business intelligence or statistical methods. Dynamic and changing environment associated with growth oriented...",Polaris Industries,"Minneapolis, MN",Not available
Data Analyst,Bank is seeking a Data Analyst with Service Now experience to contribute toward the success of our technology initiatives....,U.S. Bank,"Gresham, OR",Not available
Sr. Business Intelligence Engineer,"6+ years as a Business Intelligence Engineer, Business Analyst, Data Engineer, or similar roles. Knowledge and direct experience using business intelligence...",Amazon.com,"San Francisco, CA",Not available
Senior Data Intelligence Analyst,"Senior Data Intelligence Analyst. Knowledge of industry standard Business Intelligence (BI) solution tools, such as:. Oracle, Business Objects, Tableau....",New York Life Insurance Co,"New York, NY",Not available
Business Process Analyst,"Assist Business Process Manager in developing and implementing new business processes. Experience with SQL, Toad, ADVANCE and Qlikview and other Business...",Harvard University,"Cambridge, MA",Not available
Intelligence Analyst,The Intelligence Analyst will be responsible for interpreting parametric data from various intelligence sources and providing customer specific solutions....,Smartronix,"Point Mugu, CA",Not available
Data Analyst,"Konica Minolta Business Solutions U.S.A., Inc., a global Fortune 1000 company and one of Forbes 2017 America’s Best Large Employers, is transforming the way we...",Konica Minolta,"Ramsey, NJ",Not available
Competitor Intelligence Analyst,"Occidental is looking for an experienced and motivated individual to fill the position of Competitor Intelligence Analyst in Houston, TX....",Occidental Petroleum,"Houston, TX",Not available
Business Analyst II,"1+ years experience as a systems analyst, database analyst / developer, or business analyst preferred. Knowledge of SQL, SAS, SPSS, and Business Intelligence...",RaceTrac,"Atlanta, GA",Not available
Criminal Intelligence Analyst (Research Analyst 3),The Oregon Department of Justice is seeking a Research Analyst 3 (Criminal Intelligence Analyst) to work in the Oregon High Intensity Drug Traffic Area (HIDTA)...,State of Oregon,"Portland, OR","$48,192 - $75,360 a year"
Sr. Business Analyst,"5+ years in the analysis space as a Business Intelligence Engineer, Business Analyst, Data Engineer, or similar roles....",Amazon.com,"Seattle, WA",Not available
Senior Competitive Intelligence Analyst,Senior Competitive Intelligence Analyst-180045675. We are looking for a senior analyst to join the Investor Relations Team at US Bank....,U.S. Bank,"Minneapolis, MN 55402 (Downtown West area)",Not available
Data Analyst,"No restrictions for overseas business trip. Analyze, document, and validate business processes for multiple projects....",CEF Solutions Inc.,"Fort Lee, NJ 07024",Not available
Business Intelligence Analyst II,"The Business Intelligence (BI) Analyst II is responsible for building business intelligence applications and data visualization tools, creating innovative...",OSF Healthcare,"Peoria, IL 61615",Not available
Business Intelligence Engineer - Amazon Advertising,"Amazon seeks an advertising and customer insights analyst to be a key partner for Amazon’s Performance Advertising business, a high-growth Advertising business...",Amazon.com,"Seattle, WA",Not available
Business Analyst - AWS BD Tooling,"3+ years of relevant experience in a business analyst, data analyst or statistical analysis role. Excited to learn new technologies and analytical methodologies...",Amazon.com,"Seattle, WA",Not available
Sr. Business Intelligence Data Analyst,"Knowledge of Epic Clarity, Reporting Workbench and Business Intelligence strongly preferred. This customer facing position will support information management...",Children's Hospital of Wisconsin,"Milwaukee, WI 53226",Not available
Business Intelligence Datamart Analyst,Serve as a data analyst and technical writer for the Cadence data mart. Communication skills with ability to communicate effectively with both business leaders...,Cadence Bank,"Birmingham, AL 35203",Not available
Pyhon Developer,J313 System Analyst. Proven communication skills problem-solving skills and knowledge of best practices related to the design development and deployment of Data...,BirlaSoft,"Edison, NJ",Not available
35F Intelligence Analyst ($20K Bonus),"The intelligence analyst is primarily responsible for the analysis, processing and distribution of strategic and tactical intelligence....",Oregon Army National Guard,"Hillsboro, OR",Not available
Senior Business Intelligence Analyst,The Business Intelligence Analyst roles are responsible for the design and maintenance of corporate Key Performance Indicators (KPIs);...,Kern Health Systems,"Bakersfield, CA 93311",Not available
Business Intelligence Analyst - I&D Strategic Insights and S...,"As an individual contributor of the I&D Strategic Insights team you will design analytics projects, develop strategy in partnership with the business, analyze...",Apple,"Santa Clara Valley, CA",Not available
BI FUNCTIONAL ANALYST,"Experience using Business Objects. Leading Business Objects, Qlikview or other end user BI tool discussions with the business, evaluating new solutions, and...",JBS USA Food Company,"Greeley, CO",Not available
Business Intelligence Analyst,"Virginia Farm Bureau's Information Services department, located in Richmond, Virginia is seeking a highly collaborative, team orientated Business Intelligence...",Virginia Farm Bureau,"Richmond, VA 23238",Not available
Intelligence Analyst,3+ years of experience as a military intelligence analyst. Experience with preparing and presenting intelligence assessments briefs....,Booz Allen Hamilton,"Quantico, VA",Not available
Cryptologic Cyberspace Intelligence Collector/Analyst,"Identifies, reports, and maintains Intelligence information in support of Commander's Intelligence Requirements and uses technical references to analyze...",US Army,"Baltimore, MD 21201 (Downtown area)","$40,000 - $60,000 a year"
Business Intelligence Analyst,"Bus Intelligence Analyst I. Leverage knowledge of Business Intelligence capabilities and familiarity with business trends in identifying patterns, opportunities...",Spectrum,"Maryland Heights, MO",Not available
Intelligence Analyst,"The intelligence analyst is primarily responsible for the analysis, processing and distribution of strategic and tactical intelligence....",United States Armed Services- Army,"Brooksville, FL 34613","$20,000 - $30,000 a year"
Business Intelligence Analyst II,A leading healthcare information technology company seeking to hire a Business Intelligence Analyst II. Business Intelligence Analyst II will analyze customer...,Asquare,"San Diego, CA",Not available
Business Intelligence Reporting Analyst/Developer,"Ability to analyze and interpret business requirements and designs into Tableau solutions. A bachelor’s degree in Computer Science, IT, MIS, Business Management...",Intellibee Inc,"Baltimore, MD","$80,000 - $110,000 a year"
Global Markets Intelligence Analyst,"As a Global Markets Intelligence (GMI) Analyst, you will have the opportunity to help drive the growth of a leading market surveillance services provider and...",IHS Markit,"Raleigh, NC 27601 (Central area)",Not available
Business Intelligence Reporting Analyst/Developer,InfoTeK Corporation has an exciting opportunity to join our team as a Business Intelligence Reporting Analyst/Developer....,InfoTeK,"Towson, MD",Not available
Intelligence Analyst,"Halfaker has an opening for an Intelligence Analyst (Watch Analyst) to join our talented, dynamic team. Intelligence analysis background....",Halfaker and Associates,"Arlington, VA",Not available
Intelligence Analyst (JAST),Intelligence analysis experience is defined as hands-on experience conducting real-world intelligence operations....,Telum Protection Corp,"Reston, VA",Not available
Business Intelligence Analyst - Apalon,"The Analytics Business Analyst should be proactively addressing, documenting, and aligning integrations hand in hand with developers to deliver business...",IAC Applications,"New York, NY 10011 (Chelsea area)",Not available
"Sr Analyst, Business Intelligence",The Business Intelligence Senior Analyst is responsible for guiding the business through the analysis of quantitative & qualitative data....,T-Mobile,"Snoqualmie, WA 98065",Not available
Sr. Business Intelligence Analyst,5+ years of business intelligence experience. Business Intelligence Analyst to join our Management Reporting Team as a data visualization expert....,Centrica,"Pittsburgh, PA 15222 (Strip District area)",Not available
Business Data Analyst,"Business Data Analyst. The Business Data Analyst combines business and technical skills involving interaction with business customers, research staff, internal...",The Hartford,United States,Not available
BI Analyst,"Mentoring team members & business units as needed. Gather business requirements, specifications and develop reports and ad hoc models....",JFrog,"Sunnyvale, CA",Not available
Business Intelligence Analyst,"6 or more years of work experience on a successful business intelligence team using BI tools, programming languages, and operating systems supporting business...",Legal & General America,"Frederick, MD",Not available
Business Analytics Analyst - Strategic Analytics - Full Time...,"Information Technology - Business Intelligence Software Preferred. The Analyst also develops, maintains, verifies the accuracy of and modifies dashboards,...",John Muir Health,"Walnut Creek, CA 94597",Not available
"Analyst, Digital Research & Consumer Intelligence",CBS BUSINESS UNIT:. Showtime’s Research department is seeking an Analyst with Adobe analytics experience. The Analyst will serve as an integral member of a...,Showtime,"New York, NY 10019 (Midtown area)",Not available
Multi-Intelligence Analyst,"Knowledge of air component intelligence needs. The Multi-INT Integration Analyst will work in a fast-paced, team oriented environment, supporting and...",Radiance Technologies Inc.,"Dayton, OH 45431",Not available
Senior Intelligence Analyst,"10+ years of experience with intelligence analysis. Lead Intelligence Community collection and production requirements, coordinating analysis & prioritizing...",Blue Sky Innovators,"Dayton, OH",Not available
Data Analyst - Business Intelligence,The Data Analyst collaborates with the Business Intelligence Analysts to develop holistic business performance overviews and provide training on systems and...,Mast-Jägermeister US,"White Plains, NY",Not available
Intelligence Video Analyst,"Understanding the basic intelligence cycle/process. About BAE Systems Intelligence & Security. BAE Systems Intelligence & Security, based in McLean, Virginia,...",BAE Systems,"McLean, VA 22102",Not available
Business Intelligence Analyst,This position is part of the Business Intelligence (BI) team at OneSpan and will focus on creating and maintaining critical reports that help drive business...,OneSpan (formerly Vasco),"Chicago, IL",Not available
Data Analyst - Business Intelligence,"For this role, we're looking for an experienced analyst to join our central analytics team, which is focused on business intelligence, data quality, and...",Amazon.com,"Palo Alto, CA",Not available
Senior Strategic Intelligence Analyst,"Particular focus on ambulatory and foundation based business intelligence. The Senior Strategic Intelligence Analyst reports directly to the Director, Valley...",Sutter Health,"Sacramento, CA",Not available
Business Intelligence Analyst,The Business Intelligence team is looking to hire an Analyst is responsible for providing the data and reporting necessary for intelligent decision making in...,Bodybuilding.com,"Boise, ID",Not available
"Business Intelligence Group Analyst II - McLean, VA",3 years in retail/automobile/truck business strongly desired. You can make an impact on the success of our business and that of our customers regardless of what...,CDK Global,"McLean, VA 22103",Not available
Head of Enterprise Business Intelligence,"You will have strong business acumen, data and technology experience in addition to possessing excellent business partnering and collaboration skills....",Asana,"San Francisco, CA 94103 (South Of Market area)",Not available
Tax Business Intelligence Analyst,Suggest solutions when there is a challenge in obtaining the necessary data for requested tasks.- Plans and executes multiple projects involving all aspects of...,Comcast,"Philadelphia, PA 19103",Not available
ANALYST BUSINESS SYS FULL TIME DAYS FUH,4 years business analyst experience. 4 years business analyst experiencein healthcare organization. The BA will act as a liaison between business stakeholders...,Massachusets Region Corporate,"Natick, MA",Not available
Business Intelligence Analyst,Business Intelligence Analyst. Bachelor's degree or higher at an accredited university with 2 to 3 years' experience as a business analyst in supply chain or...,Katerra,"Scottsdale, AZ",Not available
Business Intelligence Analyst,Possesses knowledge of the business and business processes. Understands how analytical needs support business processes and proactively apply this knowledge to...,Paychex Inc.,"West Henrietta, NY 14586",Not available
Senior Counterintelligence/Intelligence Analyst,"*Expertise: Counterintelligence, Supply Chain Risk Management (SCRM), Acquisitions Responsibilities:   Perform risk analysis focusing on critical...",TCecure LLC,"Baltimore, MD",Not available
Intelligence Analyst,"Government customers in defense, intelligence, civilian, health care, and state and local markets. Assesses the believability of the information from the...",Perspecta,"Bethesda, MD 20813",Not available
Sr. BUSINESS ANALYST,"Client-server, relational databases, and web and mobile based architectures), Must have a good working knowledge of Business Intelligence concepts (e.g....",WEBPlanet,"Lansdowne, VA",Not available
MS BI Analyst,"6+ experience in implementing applications built using Microsoft Business Intelligence tools. Designing, developing and maintaining business intelligence...",Sonata Software,"Redmond, WA",Not available
Sr. Market Research/Intelligence Analyst,"Understanding and interest in creating future automotive/mobility concepts and business proposals. Our team works directly with design, planning and engineering...","Honda R&D Americas, Inc.","Torrance, CA",Not available
Business Intelligence Analyst,MedMen is looking for an entry-level Analyst of Business Intelligence to work under the Director of Business Intelligence on the design and execution of our...,MedMen,"Culver City, CA",Not available
Customer Intelligence Analyst,"As a Customer Intelligence Manager, you will have the opportunity to work with a variety of departments across multiple customer-facing and support roles....",Keep Truckin,"San Francisco, CA",Not available
Business Intelligence Analyst- Healthcare,"Experience with solution based thinking and relating to business specific needs. Bachelor’s degree in Computer Science, MIS, Business Administration,...",Gillette Children's Specialty Healthcare,"Saint Paul, MN 55103 (Thomas Dale area)",Not available
Regional All-Source Intelligence Analyst,Regional All-Source Intelligence Analyst. Knowledge of intelligence community finished intelligence production processes preferred....,Booz Allen Hamilton,"Washington, DC",Not available
Business Intelligence Analyst,"The Business Intelligence Analyst primarily collects, analyzes, evaluates, and makes recommended actions based on review of large datasets....",Wipro,"Tampa, FL",Not available
Senior Business Intelligence Data Analyst,Senior Business Intelligence Data Analyst. Researches business problems and creates models that help analyze these business problems....,St. Dominic Hospital,"Jackson, MS",Not available
Business Intelligence Analyst - Pharmaceutical Analytics,"We are excited to bring a bright, motivated Business Intelligence Analyst onto our growing team. Ensure quality of output by submitting work product for quality...",Precision Xtract,"Indianapolis, IN",Not available
Business Intelligence Analyst,"3+ years of Industry experience in a report development, data science, business analytics, business intelligence or comparable data engineering role, including...",Indeed,"Austin, TX 78731",Not available
Enterprise Intelligence Analyst,CS Enterprise Intelligence. Undertake work requiring basic application of acquired business or operational skills and knowledge and principles of the business...,Regional Health,"Rapid City, SD",Not available
Business Analyst,"2-5 year working experience as a business analyst role. Understands business needs. Significant work experience with analytics products such as Python, R, SAS,...",Megalytics,"Chicago, IL 60640 (Uptown area)","$65,000 - $80,000 a year"
Business Intelligence Analyst,5+ years of experience in a business intelligence and/or data analysis role. The Business Intelligence Analyst is a vital member of a team dedicated to...,Red River Computer Co.,"Claremont, NH",Not available
Business Intelligence Analyst,Business Intelligence Analyst. Tackle complex business problems by converting raw data into meaningful and actionable business insights....,Amherst,"Austin, TX 78746",Not available
Business Intelligence Developer,"Experience with business intelligence data visualization tools (Power BI, Tableau, Business Objects) is preferred....",Marcus Theatres,"Milwaukee, WI 53202",Not available
Business Analyst 4-Ops,"Business Analyst 4-Ops-18001J55. Exposure to business intelligence tools such as Oracle, Tableau, Business Objects, etc. Cost Data Analyst....",Oracle,"Seattle, WA",Not available
Sr. Business Intelligence Analyst,Business Intelligence Analyst to join the Network Operations team in our Madison. AE Business Solutions has a fantastic opportunity for a Sr....,AE Business Solutions,"Madison, WI 53718",Not available
Business Intelligence Reporting Analyst/Developer,Business Intelligence Reporting Analyst/Developer. We are seeking a top-quality Business Intelligence Reporting Analyst/Developer....,A P Ventures,"Middle River, MD",Not available
"Mid- Publicly Available Information (PAI) ""OSINT"" Intelligen...","PAI Analyst are responsible for researching , developing , and presenting PAI intelligence products at the tactical and operational....",QUICK SERVICES LLC,"Fayetteville, NC 28307",Not available
Business Intelligence Intern,"1-2 years successful experience in a consulting, business analyst, or similar role preferred. The Phoenix Suns seek a Business Intelligence paid Intern for the...",Phoenix Suns,"Phoenix, AZ 85003 (Central City area)",Not available
Business Analyst - Business Intelligence,"We’re looking for a Business Intelligence Business Analyst in our Draper, Utah office. The Business Analyst position is a cross-functional role on the IT team...",Progressive Leasing,"Draper, UT",Not available
Sr. Business Analyst,Authors functional design and configuration specification deliverables based on clients’ business requirements....,CORESPHERE LLC,"Bethesda, MD 20817",Not available
Business Analytics Analyst,"Support all facets of business intelligence collation from data sources to business reporting. Providing business intelligence in a timely, actionable manner is...",Leica Geosystems AG - Part of Hexagon,"Tucson, AZ",Not available
BI Analyst,Provide user education of business intelligence applications and help ensure access to data. The BI Analyst is responsible for the business intelligence...,Hackensack University Med Cntr,"Edison, NJ",Not available
Business Intelligence Data Analyst,"Bachelor's degree in Analytics / Business Intelligence, Mathematics, Computer Science, Finance, MIS, CIS or another technical discipline....","CGI Group, Inc.","Arlington, VA 22201 (Lyon Village area)",Not available
Business Intelligence Analyst,Legg Mason’s Global Distribution organization is searching for a Junior Business Intelligence Analyst to join the Business Analytics team....,Legg Mason,"Stamford, CT",Not available
Business Intelligence Analyst (Finance),"He or she will partner with stakeholders on the design, development, testing, implementation, and evaluation of data assets, reporting tools and business...",Ellucian,"Malvern, PA",Not available
Intelligence Analyst (SOFST),"Intelligence Analyst (SOFST). As a SOF Intelligence Integrator, you will provide embedded and reach back support directly to SOF, developing intelligence...",Red Gate Group LTD,"Reston, VA 20191",Not available
Program Manager: Business Intelligence,8 years' minimum Business Intelligence (BI) experience. 5 years' minimum experience with Business Intelligence (BI)....,Microsoft,"Redmond, WA",Not available
Intelligence Analyst Senior,"May serve as an All-Source Analyst or specialize in a more technical field of intelligence such as Imagery intelligence (IMINT), Signals intelligence (SIGINT),...",DynCorp International LLC.,"Springfield, VA",Not available
Market Intelligence Analyst,"As the Market Intelligence Analyst at Toptal, you will work as part of Toptal’s Business Operations team to plan the development of new lines of business....",TopTal,United States,Not available
Business Operations Analyst I,"Business Operations Analyst I. SAS, BRIO Intelligence, MS SQL Server and/or Business Objects. Minimum 3-5 years experience in data mining or business...",JP Morgan Chase,"Columbus, OH 43240 (Far North area)",Not available
Power BI Analyst - 008385,"MandatoryPower BI Analyst. Power BI Analyst - 008385. As we discussed, it’s such a strength to be able to understand the impact of HR data on business problems...",Ursus Incorporated,"Carlsbad, CA",Not available
Senior Intelligence Analyst (#11052326),"This program supports, Special Advisors, Intelligence Analysts, Targeting Support, Counterintelligence (CI) Support, Human Intelligence (HUMINT) Collection and...",MSI Universal,"Washington, DC",Not available
"Open Source Intelligence (OSINT) Analyst / Trainer, JBLM WA","SAIC is currently seeking an OSINT Intelligence Analyst who provides analysis services for INSCOM, Army OSINT Office in support of ongoing intelligence...",SAIC,"Joint Base Lewis McChord, WA",Not available
Business Intelligence Developer,"A degree in Information Systems, Business, or Computer Science. The BI developer will support a Family of Companies that strive to leverage data for more...",Charles Machine Works,"Perry, OK 73077",Not available
"Senior Analyst, Finance Business Intelligence","As a Senior Business Intelligence Analyst, you will combine business acumen, technology and innovation to organize data, enable insights and create the world’s...",Google,"Sunnyvale, CA",Not available
Business Intelligence Intern (Summer 2019),"Business Intelligence Intern at Belvedere Trading. Trader Trainee Intern, Hybrid Trader Trainee Intern, Software Engineer Intern, Product Analyst Intern,...",Belvedere Trading,"Chicago, IL 60606 (Loop area)",Not available
Business Intelligence Reporting Analyst II,Business Intelligence Reporting Analyst II. Analyst II Responsibilities:. We are currently recruiting for IT professionals to join our team and engage...,Mount Sinai Medical Center - Florida,"Miami Beach, FL",Not available
Budget Analyst III,Work with Business Intelligence group to incorporate changes in all budget reporting tools. Master's in Business Administration (MBA)....,Hackensack University Med Cntr,"Hackensack, NJ",Not available
Business Intelligence Analyst,"Farmer’s Fridge is entering a period of rapid growth, and we are looking for a a motivated Business Intelligence Analyst with strong technical skills and...",Farmers Fridge,"Chicago, IL",Not available
Business Intelligence Analyst II,Consistently deliver quality business intelligence solutions and services to business users in a timely manner....,Cofense,"Leesburg, VA",Not available
Business Intelligence Reporting Analyst/Developer,"Ability to analyze and interpret business requirements and designs into Tableau solutions. A bachelor’s degree in Computer Science, IT, MIS, Business Management...",Business Plan Solutions,"Middle River, MD",Not available
Intelligence Analyst/Trainer - TS/SCI - MacDill AFB,Collects data using a combination of standard intelligence methods and business processes. Experience researching and writing intelligence reports....,General Dynamics Information Technology,"MacDill AFB, FL",Not available
Business Intelligence Analyst,The Business Intelligence. The Business Intelligence Analyst will be a subject matter expert in the BI Toolsets to help enable....,Inspire Brands,"Atlanta, GA",Not available
Space Intelligence Analyst,Space Intelligence Analyst. Experience with conducting all-source intelligence analysis. Analyze a variety of information and intelligence relevant to the...,Booz Allen Hamilton,"Dayton, OH 45420",Not available
Business Intelligence Analyst,Business Intelligence Analyst. The Business Intelligence Analyst is responsible for performing data discovery and analysis activities to identify specific...,Worldwide Express,"Dallas, TX 75204 (M Streets area)",Not available
Business Intelligence Analyst – Senior Consultant,"Proficiency with Business Objects (e.g., Web Intelligence, Crystal Reports, Xcelsius). The Business Intelligence (BI) Analyst will play a lead role across the...",cBEYONData,"Lorton, VA",Not available
"Business Intelligence Analyst, Finance",Collaborate across Finance & Sales teams with business leaders to understand business questions that data can answer to drive insights....,Slack,"San Francisco, CA",Not available
Business Intelligence Analyst,The Business Intelligence Analyst position performs feasibility and cost benefit analyses; Collect and research business intelligence data....,"City of Eugene, OR","Eugene, OR","$66,997 - $86,653 a year"
Business Intelligence Analyst I,"Business Intelligence Analyst I. Determine, implement, and evaluate business metrics to meet ongoing organizational or customer information needs....",Easterseals Bay Area,"Walnut Creek, CA 94598",Not available
Business Intelligence Analyst - Operations,You will be trusted to independently identify and dive into complex business questions and product actionable insights....,Grove Collaborative,"San Francisco, CA 94109 (Nob Hill area)",Not available
Junior Business Intelligence Analyst,"Our goal is to alleviate the daily stress associated with picking, packaging and shipping products so business owners can focus on more important aspects of...",Shipbob Inc,"Chicago, IL",Not available
Business Intelligence Analyst,"Business Intelligence Analyst - (SHA00000923). Work with various internal business groups to customize and design reports using Business Objects, SQL Server,...",Hub Group,"St. Louis, MO",Not available
Sr. Business Intelligence Developer & Analyst,Experience leading business intelligence and analytics projects. Business Intelligence Developer & Analyst will be responsible for the design and development of...,Macys,"Cincinnati, OH 45202 (Mount Adams area)",Not available
Incentive Analyst - TeamWorks,Demonstrated ability to learn software/ business intelligence tools. At Regions the Incentive Analyst helps to administer corporate line of business incentive...,Regions Bank,"Birmingham, AL",Not available
Senior Business Intelligence Analyst,The Business Intelligence Analyst will play an integral role in building Business Intelligence reports and dashboards in Microsoft PowerBI....,Herff Jones,"Indianapolis, IN 46268",Not available
Open Source Intelligence Analyst (Pashto),"Familiarity with the Intelligence Cycle and intelligence analysis standards and tradecraft. COLSA Global Corp, a subsidiary of COLSA Corporation, is seeking...",colsa global group,"Huntsville, AL",Not available
Senior Business Systems Analyst,"Build expertise in Oracle Business Intelligence for operational, analytic, and ad hoc reporting. The Senior Business Systems Analyst will work closely with the...",Harvard University,"Cambridge, MA",Not available
Business Intelligence Analyst - Birmingham AL,Responsible for developing and supporting Business Intelligence solutions as part of the Enterprise Business Intelligence team....,Steris,"Birmingham, AL 35222",Not available
Tactical Intelligence Analyst,Mid-level Tactical Intelligence*. Proficient in utilizing standard computer applications and intelligence related automation to support analytical efforts and...,MSI Universal,"McLean, VA",Not available
Senior Intelligence Analyst,"Experienced in conducting research, creating intelligence products, intelligence estimates assessments, and providing intelligence briefings as requested....",BAE Systems,"Quantico, VA 22134",Not available
"VP, Business Intelligence","VP, Business Intelligence sets the strategy and vision for R/GA's approach to transformative data opportunities....",R/GA,"New York, NY",Not available
Intelligence Analyst,"All source analysis, full motion video (FMV) analysis, human intelligence (HUMINT), signals intelligence (SIGINT), imagery intelligence (IMINT), measurement and...",BOEING,"Washington, DC",Not available
Senior Business Intelligence Analyst,"4+ years of experience in business intelligence or analytics related role. As a BI Analyst, you will interface with Analytics & Insights, Account Managers and...",STRIVR,"Los Angeles, CA",Not available
"Senior Intelligence Analyst, Fintech",You should feel comfortable speaking to Fortune 500 clients/prospects as an authority on the business and the category....,CB Insights,"New York, NY",Not available
Business Intelligence Analyst (Finance),"Currently seeking an energetic, dynamic, and resourceful Business Intelligence Analyst to join a fast growing consulting firm working on cutting-edge...",ByteCubed,"Arlington, VA",Not available
"Associate, Business Analysis | Data Analyst",Proven working experience as a data analyst or business data analyst with a strong technology infrastructure background....,JP Morgan Chase,"Lewisville, TX 75067",Not available
Senior Business Intelligence Analyst,"Design, develop and implement business intelligence solutions using QlikSense. This position will perform the research, analysis, solution design and support in...",Driven Brands,"Charlotte, NC",Not available
Data Analyst,"Cognizant is looking for Data Analyst with the following qualifications:. Cognizant is one of the world's leading professional services companies, transforming...",Cognizant,"Hoboken, NJ",Not available
Business Data Intelligence Analyst,This Business Data Intelligence Analyst role will be vital to the ongoing success of sales and marketing teams....,"Envestnet Asset Management, Inc","Berwyn, PA",Not available
Business Intelligence Analyst Intern,"As a Business Intelligence Intern at Source One Management Services, you will get to help develop internal and external (client-facing) dashboards which...","Source One Management Services, LLC","Philadelphia, PA",$17 an hour
"Sr. Analyst, Data Quality","Performs all business intelligence analysis and data exploitation. Analyst, Data QualityComcast is expanding an Enterprise Business Intelligence (EBI) team,...",Comcast,"Philadelphia, PA 19103",Not available
Sr. Business Analyst,Business Analyst is an active contributor to continuous business and technology improvement. Business Analyst is a liaison between the business stakeholders and...,LabCorp,"San Diego, CA",Not available
Business Intelligence Analyst,Ability to develop and validate reports using business intelligence software. The BI Analyst will provide direct support to all levels of staff....,Scentbird,"New York, NY",Not available
Senior Analyst,"Minimum 3 years of data science, business intelligence, or financial modeling and analysis. The Senior Analyst will apply advanced analytical skills like...",Kaplan Test Prep,Remote,Not available
Financial Analyst,"After a highly successful IPO in 2013, Tableau has become a market-defining company in the business intelligence industry....",Tableau,"Seattle, WA 98107 (Ballard area)",Not available
Senior Business Intelligence Analyst,"Business Intelligence Analyst to join our Network Operations team in our Madison, WI office! Asks probing questions to uncover underlying business need and...",TDS Telecom,"Madison, WI 53717",Not available
Sr. Business Analyst,"Business Analyst will:. Business Analyst for Apple Leisure Group. Be responsible for coordination of the financial membership model monthly execution, updating...",Apple Leisure Group,"Newtown Square, PA",Not available
Business Analyst I,Basic understanding of business intelligence dashboards. We are seeking a Business Analyst I. This position works directly with a wide range of internal...,Guardian Building Products,"Greenville, SC",Not available
Business Intelligence / Reporting Analyst,The Business Intelligence / Reporting Analyst will utilize Tableau to produce internal business intelligence reports for all company departments as well as...,"83bar, the patient activation company","Austin, TX",Not available
Senior Business Analyst,Experience with business intelligence and data warehouse solutions such as MicroStrategy or Business Objects required....,Ubisoft,"San Francisco, CA 94107 (South Of Market area)",Not available
"Open Source Intelligence (OSINT) Analyst / Trainer, Ft. Hood...","SAIC is currently seeking an OSINT Intelligence Analyst who provides analysis services for INSCOM, Army OSINT Office in support of ongoing intelligence...",SAIC,"Fort Hood, TX",Not available
SOJ2 Intelligence Analyst,Fulcrum is seeking a SOJ2 Intelligence Analyst to support our customer. Prepare intelligence products for weekly intelligence administrative and operational...,Fulcrum Co.,"Honolulu, HI",Not available
Data Analyst,Collaborate with business partners & technology to ensure data is transformed into analytically accessible and valuable data sets that can be used to answer...,ProSight Specialty Insurance,"Morristown, NJ",Not available
Business Intelligence Analyst,"Understanding/Knowledge of Database Design, Data Warehousing, and Business Intelligence. Experience designing and developing business intelligence solutions...",TTI Floor Care,"Charlotte, NC 28212 (Marlwood area)",Not available
Business Intelligence Analyst,"Some business analytics experience preferred. Bachelor’s degree in Business, Finance, or Accounting; Provide Project management in support of key business...",Medpace,"Cincinnati, OH 45212 (Pleasant Ridge area)",Not available
