Title,Summary,Company,Location,Salary
Data Engineer,3-5 years of experience in a Data Engineer role. Data warehouse fundamentals. Create systems to monitor and improve data integrity and reliability for all...,National Pen,"San Diego, CA",Not available
Data Analyst,"As a Data Analyst, you will:. Experience using R or Python to analyze and visualize data. Comfortable writing SQL to gather, clean, and structure data for...",Scoot Networks,"San Francisco, CA 94103 (South Of Market area)",Not available
Data Engineer,Senior Data Engineer0*. Real time data ingestion (Kafka). Strong background in transforming big data into business insights....,O2 Staffing,"Sunnyvale, CA",Not available
Data Engineer - Data & Analytics,Engineer - Data Engineering Academy. Slalom Build is kicking off a Cloud Data Academy aimed at cross-training engineering professionals on the latest data and...,Slalom Consulting,"Chicago, IL 60601 (Loop area)",Not available
"Software Engineer (Bots, Big Data, AI/ML, NLP)","The ideal candidate is an experienced software engineer who is also experienced in building data pipelines, wrangling data, and has a strong interest in...","Hearst Publishing Services, Inc","Center Valley, PA",Not available
Data Engineer,Atlassian is looking for a Data Engineer to join our Data Engineering team and build world-class data solutions and applications that powers crucial business...,Atlassian,"San Francisco, CA 94110 (Mission area)",Not available
Big Data Engineer,"Data Engineer Contractor*. Eager and enthusiastic to learn about new data sources and write data flow programming modules to connect, extract, transform and...",vensiti,"San Diego, CA",Not available
Artificial Intelligence - Data Engineer (2 roles),"AI Data Engineer. The Data Engineer will support software developers, database architects, data analysts and data scientists on data initiatives and will ensure...",Coda Staffing,"Washington, DC",Not available
Data Engineer,We are looking for a Data Engineer to join the Avillach Lab team to help us manage data flow to our cutting-edge research systems....,Harvard University,"Boston, MA",Not available
Data Analyst,"Understanding of data profiling and analysis concepts, including data anomalies, data mapping activities. Collaborate with the test engineers to perform data...",Starmount Life,"Baton Rouge, LA",Not available
Data Migration Engineer,Litify's Professional Services team is looking to hire an engineer to oversee data migrations. Litify is changing the legal industry with its software and it...,Litify,"New York, NY",Not available
"Data Engineer, Analytics, Intern","Build data expertise and own data quality for allocated areas of ownership. Architect, implement and deploy new data models and data processes in production....",Facebook,"Seattle, WA 98101 (Downtown area)",Not available
DATA ENGINEER I - INSTITUTE FOR GENOMICS & MULTI-SCALE BIOLO...,"Publicly available data such as genome-phenome data, cancer genomics, population health and data from public cohort studies....",Mount Sinai,"New York, NY",Not available
Data Analytics Engineer,"Complex data analysis tasks. Data anomaly detection and correction modeling. Under the direction of the Corporate Vice President of CRM, the Data Analytics...",Hard Rock International,"Davie, FL",Not available
Data Engineer (Google Cloud),"As a GCP/Cloud Engineer, you will work with the Data Analyticsand Technology Advancement Center (TAC). Experience in some of the following:....",Negocios IT,"Pleasanton, CA",Not available
Data Engineer,"And have handled some pretty large volumes of data (time-seriesa plus!). You tell us your technologies of choice for data wrangling (MATLAB, R, python, Spark...",Gridiron IT,"Vienna, VA",Not available
Data Engineer,LMI is currently seeking a Data Engineer within LMI’s Advanced Analytics service line to support the design and implementation of business critical data...,Logistics Management Institute,"Tysons, VA",Not available
DATA ENGINEER INTERNSHIP - SUMMER 2019,Proficiency with Big Data tools. Familiarity with designing data integration and reporting tools. **Internship Start Dates:....,TransUnion,"Chicago, IL 60661 (Near West Side area)",Not available
SW Data Engineer,"Document Detailed Designs (including source to target mappings) and Code for Data Quality frameworks that can measure and maintain Data Completeness, Data...",Cerebri AI,"Washington, DC",Not available
Data Engineer,"The candidate should have complete project lifecycle experience in a data conversion role, including assisting customers with their data extract, explaining the...",ADV Document Systems,"Minneapolis, MN 55403 (Loring Park area)",Not available
"Data Scientist, Growth On-boarding","Twitter engineers run hundreds of experiments; You are passionate about insights, not just data. Twitter users generate many terabytes of data every single day;...",Twitter,"San Francisco, CA 94103 (South Of Market area)",Not available
Senior Data Scientist Internship - Summer 2019,"They draw upon the practice of data analysis, using predictive analytics, data mining, pattern recognition, data modeling, machine learning and various...",IBM,United States,Not available
"Data Center Building Engineer, Night Shift","RESPONSIBILITIES Utilizes advanced skills to perform complex preventive maintenance and corrective repair of buildings, industrial systems, vehicles,...",CBRE,"Totowa, NJ",Not available
Data Engineer,"Architect, develop, and deploy infrastructure on which data moves. We’re touching problems academics have written about for years, and have data that no other...",Scoop Technologies,"San Francisco, CA",Not available
Data Engineer,As a Data Engineer you will contribute to the team's initiatives and projects. The Data Engineering team builds and operates the pipeline that feeds Simple's...,Simple,"Portland, OR",Not available
Data Engineer,The Data Engineer is responsible for developing and executing data quality control and validation procedures....,Strategic Link Consulting,"Kennesaw, GA",Not available
Undergraduate Software Engineer/Data Scientist,"As a data scientist, duties will include researching and developing feasible algorithmic solutions to given large sets of multivariate data....",Penn State University,"University Park, PA",Not available
Data Engineer,"As the Data Engineer, you will design, model, implement, and test data architectures in operational, MPP, data lake, and data warehouse technologies....","Resolvit, LLC","Cincinnati, OH",Not available
Data Engineer,1+ years of experience in Data Platform Administration/Engineering. Provides support for deployed data applications and analytical models....,Discover Financial Services,"Riverwoods, IL",Not available
SW Data Engineer,"Document Detailed Designs (including source to target mappings) and Code for Data Quality frameworks that can measure and maintain Data Completeness, Data...",Cerebri AI,"Washington, DC",Not available
Intern - Information Technology - Data and Analytics Enginee...,"R, Python, SQL, Big Data Hadoop, Spark Machine Learning. Apply proven data management techniques, application development methodologies and other technologies...",The Hanover Insurance Group,"Worcester, MA",Not available
Data Engineer,"And have handled some pretty large volumes of data (time-seriesa plus!). You tell us your technologies of choice for data wrangling (MATLAB, R, python, Spark...",Gridiron IT,"Vienna, VA",Not available
Curriculum Engineer - Data - Part Time,Curriculum Engineer - Data - Part Time. The Curriculum Engineer (Data) will:. Someone with at least 2 years of real data experience....,Trilogy Ed,"New York, NY",Not available
2019 Summer Internships in Data Analysis / Modeling,Applying exploratory data analysis and machine learning to real world datasets. DuPont Industrial Biosciences strongly believes in supporting the next...,DuPont,"Palo Alto, CA",Not available
Data Engineer,"Data and analytics offerings; Responsibilities may also include participation in component and data architecture design, performance monitoring and product...",Black Knight Financial Services,"Philadelphia, PA",Not available
Big Data Engineer,"Strategizes new uses for data and its interaction with data design. Designs ETL processes and data pipelines to build large, complex data sets....",Innominds Software,"Columbus, OH",Not available
Data Engineer,LMI is currently seeking a Data Engineer within LMI’s Advanced Analytics service line to support the design and implementation of business critical data...,Logistics Management Institute,"Tysons, VA",Not available
Network Engineer Data Center,2nd shift job. Network Engineer Term: 3-6 month to perm hire Responsibility Accountable for developing and socializing technical solution and process...,Boston Technology corporation,"Celebration, FL",Not available
Data Engineer,1-3 years of experience as a Data Engineer. The Data Engineer will collect and manage the data we receive from the field including casinos....,Castle Hill Gaming,"Charlottesville, VA",Not available
Data Engineer,Create complex data solutions and build data pipelines. You will work to build data pipelines and by developing data engineering code ( as well as writing...,Onica,"Seattle, WA",Not available
Data Engineer (Google Cloud),"As a GCP/Cloud Engineer, you will work with the Data Analyticsand Technology Advancement Center (TAC). Experience in some of the following:....",Negocios IT,"Pleasanton, CA",Not available
"Data Engineer, Data Warehouse",Our ideal Data Engineer for the Data Warehouse team will have experience in most (but preferably all) of these skills and an interest in learning them all:....,Fitbit,"Boston, MA 02210 (South Boston area)",Not available
Data Science Engineer,"Developing machine learning technology, data mining, statistical network, natural language processing, text analytics, and algorithms to analyze massive data...",Bluestone Analytics,"Charlottesville, VA 22902",Not available
Junior Full-Stack Engineer,"Half of our team is made up of engineers, but we believe everyone at RobustWealth is an engineer with their own tools....",Principal Financial Group,"Lambertville, NJ",Not available
BIG DATA ENGINEER/TRAINEE,"Big Data engineer:. As a data engineer, you should be familiar with and have hands-on experience with all aspects of big data engineering from data ingestion of...",Orzota,United States,Not available
Data Analyst,"As a Data Analyst, you will:. Experience using R or Python to analyze and visualize data. Comfortable writing SQL to gather, clean, and structure data for...",Scoot Networks,"San Francisco, CA 94103 (South Of Market area)",Not available
Remote Support Engineer,The Remote Support Engineers will function as a member of the Remote Support Team. They are primarily focused on timely and successful delivery of Remote...,"Data Evolution, LLC",United States,Not available
Data Engineer,"Data Concepts (near-/real-time streaming, data ingestion, data transformations, data structures, metadata, master data, data flow management)....",HuntSource,"Chicago, IL","$100,000 - $180,000 a year"
"Data Analyst, Square Capital",Work with data infrastructure engineers to build ETLs to ensure the right data is available for analysis. Experience using relational databases to query data (e...,Square,"San Francisco, CA 94103 (South Of Market area)",Not available
Big Data Engineer,Big Data Engineer. Hands on experience developing Big Data solutions deployed in AWS. 5+ years of experience in Big Data technologies including Hadoop or Spark....,New York Technology Partners,"McLean, VA",Not available
Machine Learning/AI Engineer - San Francisco,"Experience in data mining, statistics, or optimization. Take part in ML Model building, data mining, and web development. Your opportunity lies here!*....",Lennon Wright Associates,"San Francisco, CA","$120,000 - $220,000 a year"
Data Engineer,Atlassian is looking for a Data Engineer to join our Data Engineering team and build world-class data solutions and applications that powers crucial business...,Atlassian,"San Francisco, CA 94110 (Mission area)",Not available
Test Engineer (Big Data),"Experience in testing various projects in Big Data environment, Hadoop Data lake testing. Experience in testing various projects in Big Data environment,...",Incedo Inc,"Somerset, NJ",Not available
Data Engineer,"We're seeking an experienced Data Engineer to join our growing data team. You will team up with our data engineer to build, scale and improve the core of our...",Paperless Post,"New York, NY",Not available
Data Engineer - Data & Analytics,Engineer - Data Engineering Academy. Slalom Build is kicking off a Cloud Data Academy aimed at cross-training engineering professionals on the latest data and...,Slalom Consulting,"Chicago, IL 60601 (Loop area)",Not available
Data Engineer,You will be the data engineer who crafts our data and makes it readily available for our complex downstream data systems to consume....,Devoted Health,"Waltham, MA",Not available
Data Scientist,"Data bootcamp certification, or industry experience in analytical roles (e.g., consulting, modeling, data analysis)....",Large Group,"Houston, TX",Not available
Junior Data Scientist,"2+ years' experience in a data science or data analysis role. Work closely with software engineers and architects to extract, transform and standardize data for...",Interactive Brokers,"Greenwich, CT",Not available
Data Engineer,7-10 years of industry experience in data engineering or data intensive software development. If you're interested in marshaling this diversity and volume of...,Narvar,"San Francisco, CA",Not available
Data Engineer,"Data Engineer (Managed project). Develop and maintain new data sets and data pipelines, ensuring data availability....",Advantine Technologies,"Redmond, WA",Not available
Entry Level Software Engineer,"Entry level engineers are exposed to the full software life-cycle, from requirements development through integration and testing....",BAE Systems,"Wayne, NJ 07470",Not available
Data Engineer,"Leads a project team of other software applications engineers and internal and outsourced development partners to develop reliable, cost effective and high...",Aruba Networks,"Santa Clara, CA 95054",Not available
Data Scientist,The Microsoft Azure Storage team is looking for a Data Scientist/Applied Machine learning engineer with proven capability of using data to solve high impact...,Microsoft,"Redmond, WA",Not available
Data Knowledge Engineer,Developing approaches for enriching data by deriving a graph-based structure by linking to other pieces of data....,CACI,"Rome, NY 13440",Not available
Big Data Engineer,"Supremus is seeking Big Data Engineers with technical experience in optimizing of management and deriving insights from large, non-structured, non-relational...",Supremus,"Philadelphia, PA",Not available
Data Engineer,"Create high performance data pipelines to support complex data integration workflows. As a Data Engineer, you will face the most complex and up-to-date...",CoreCompete Inc,"Raleigh-Durham, NC",Not available
Audio Engineer / Sound Designer,"By submitting your application, you agree that Zendesk may collect your personal data for recruiting, global organization planning, and related purposes....",Zendesk,"San Francisco, CA 94103 (South Of Market area)",Not available
ERP Data Engineer,Experience in data warehouse design and data integration methodologies. Expert level of knowledge of data integration and familiarity with common data...,Chewy,"Fort Lauderdale, FL 33316 (Harbordale area)",Not available
Data Engineer,The Data Engineer is a technical expert and architect tasked with designing and maintaining data pipelines and systems for production level data science and...,Commonwealth Care Alliance,"Boston, MA 02108 (Back Bay-Beacon Hill area)",Not available
Data Engineer,"The candidate should have complete project lifecycle experience in a data conversion role, including assisting customers with their data extract, explaining the...",ADV Document Systems,"Minneapolis, MN 55403 (Loring Park area)",Not available
Data Management Technologist,Data Management Technologist. Collaborate with data analysts and software engineers to develop creative solutions to the technical challenges facing our...,Bloomberg,"Princeton, NJ",Not available
Data Migration Engineer,Litify's Professional Services team is looking to hire an engineer to oversee data migrations. Litify is changing the legal industry with its software and it...,Litify,"New York, NY",Not available
Big Data Engineer,"Big Data Engineer, Minnetonka, MN design, code, test, document, & maintain high-quality & scalable Big Data soln's. United Healthcare Services Inc....",UnitedHealth Group,"Minnetonka, MN 55345",Not available
Big Data Engineer,Big Data Engineer - Level II. Must have solid Data Engineering principles. Big Data and AWS nice to have. Python in Big Data very nice to have....,Ingenworks,"Philadelphia, PA",Not available
Data Software Engineer,"3+ years experience as a software engineer, data engineer, or related field. CarGurus is looking to hire a highly motivated Data Software Engineer to help shape...",CarGurus,"Cambridge, MA 02138 (West Cambridge area)",Not available
Data Engineer,"Strong foundation in data structures, algorithms and software design. Manage data compilation and integration operations shared over a complex infrastructure....",ZEFR,"Marina del Rey, CA",Not available
Associate Engineer II,"Associate Engineer II. As part of a fantastic team of scientists, engineers and nutritionists, you'll work tirelessly on product design or development, process...",Mondelez International,"East Hanover, NJ 07936",Not available
"Data Engineer, Analytics","Do you like working with big data? 2+ years experience in the data warehouse space. Design, build and launch new data models in production....",Facebook,"San Francisco, CA",Not available
Data Engineer,1+ years of experience in Data Platform Administration/Engineering. Provides support for deployed data applications and analytical models....,Discover Financial Services,"Riverwoods, IL",Not available
Data Engineer,We're looking for a Data Engineer to be part of our growing core team. Work with data and analytics experts to strive for greater functionality in our data...,Agentis Energy,"Chicago, IL",Not available
Data Visualization Analyst,This includes the opportunity to learn complex data design and data visualization skills. Function - Data and Analytics....,Equifax,"Atlanta, GA 30309 (Midtown area)",Not available
Data Analyst,"As a Data Analyst, you will:. Experience using R or Python to analyze and visualize data. Comfortable writing SQL to gather, clean, and structure data for...",Scoot Networks,"San Francisco, CA 94103 (South Of Market area)",Not available
MDM Data Engineer and Analyst,"Must have hands-on experience with - data profiling , data mappings, data validation , hierarchy management, match and merge rules and supporting data stewards....",Blue Cross Blue Shield of Massachusetts,"Quincy, MA",Not available
Machine Learning/AI Engineer - San Francisco,"Experience in data mining, statistics, or optimization. Take part in ML Model building, data mining, and web development. Your opportunity lies here!*....",Lennon Wright Associates,"San Francisco, CA","$120,000 - $220,000 a year"
Full-time opportunities for students & recent graduates: Ser...,"This highly visible role will have you working closely with other disciplines including, software engineers, program managers, partners, business groups, and...",Microsoft,United States,Not available
Data Engineer,"The candidate should have complete project lifecycle experience in a data conversion role, including assisting customers with their data extract, explaining the...",ADV Document Systems,"Minneapolis, MN 55403 (Loring Park area)",Not available
Data Management Technologist,Data Management Technologist. Collaborate with data analysts and software engineers to develop creative solutions to the technical challenges facing our...,Bloomberg,"Princeton, NJ",Not available
Data Analyst/Engineer: Visualization Specialty,"Identify, communicate, and mitigate BI/analytics risks, including invalid data, invalid data calculations, formulas or derived insights, and misrepresentation...",Intalere Inc,"Warrendale, PA 15086",Not available
Data Migration Engineer,Litify's Professional Services team is looking to hire an engineer to oversee data migrations. Litify is changing the legal industry with its software and it...,Litify,"New York, NY",Not available
Thin Films Engineer,Collects and analyzes data from experiments using electrical and analytical techniques. Basic Function of the Job....,II-VI (Opto)electronic Device,"Township of Warren, NJ 07059",Not available
Data Engineer,"Lead Data Engineer- posting*. 5+ years as a Data Engineer, ETL engineer or Software Engineer. As Data Engineer on our engineering team, you will be the subject...",W.Eid Resources,"Irvine, CA",Not available
Data Engineer,"Working Title Data Engineer. Perform data ingestion, maintenance of data feeds to the institution’s data warehouse environment....",Virginia Commonwealth University,"Richmond, VA 23284 (The Fan area)",Not available
Principal Data Warehouse Engineer,The Principal Data Warehouse Engineer is a senior member of the Informatics EDW group which builds and supports the Enterprise Data Warehouse to deliver...,Kaiser Permanente,"Renton, WA 98056",Not available
Entry Level Software Engineer,"Entry level engineers are exposed to the full software life-cycle, from requirements development through integration and testing....",BAE Systems,"Wayne, NJ 07470",Not available
Data Center Facility Engineer,"The Data Center Facility Engineer-II is responsible for maintaining the operation and maintenance of all electrical, mechanical, life safety and monitoring...",Rackspace,"Somerset, NJ",Not available
Data Engineer,"Leads a project team of other software applications engineers and internal and outsourced development partners to develop reliable, cost effective and high...",Aruba Networks,"Santa Clara, CA 95054",Not available
Data Engineer,As a Data Engineer you will contribute to the team's initiatives and projects. The Data Engineering team builds and operates the pipeline that feeds Simple's...,Simple,"Portland, OR",Not available
Data Engineer,"Partner with data scientists, analytics engagement managers, and other data engineers to discover, collect, cleanse, and refine the data needed for analysis and...",Transamerica,"Denver, CO 80221",Not available
Data Engineer,"We’re looking for a Data Engineer to help us design data access patterns, optimize integrations, and solve data problems....",Aaptiv,"New York, NY",Not available
BIG DATA ENGINEER/TRAINEE,"Big Data engineer:. As a data engineer, you should be familiar with and have hands-on experience with all aspects of big data engineering from data ingestion of...",Orzota,United States,Not available
Data Engineer,High throughput data delivery pipelines and data hub platform. Build out new data sets that address shortcomings in our data model....,HotelTonight,"San Francisco, CA",Not available
Data Engineer - Alexa,"As a Data Engineer, you will build data pipelines, tools, and reports that enable analysts, knowledge engineers, software engineers, product managers, and...",Amazon.com,"Santa Barbara, CA",Not available
Data Engineer,"4+ years of work experience in a relevant field (Data Engineer, DW Engineer, Software Engineer, etc.). Work with business analysts and data engineers to enable...",Splunk,"San Francisco, CA",Not available
Big Data Engineer,We are looking for additional big data engineer for our data analytics team. This is a flexible opportunity....,CareLytix,United States,Not available
Project Engineer,"Recruitment/Posting Title Project Engineer. Job requires moving of equipment, installation of data projectors, and ability to lift 40 lbs....",Rutgers University,"New Brunswick, NJ",Not available
Data Engineer,"A key role within our Data & Insights practice, the Data Engineer is responsible for developing a cloud-based data warehouse platform to collect, ingest,...",Hero Digital,"Philadelphia, PA 19127 (Manayunk area)",Not available
"AM- VP, Data Engineer- Machine Learning Workloads",Asset Management Technology Equities is seeking a well-rounded hands-on Data Engineer that is experienced in building data pipelines and running analytics...,JP Morgan Chase,"New York, NY 10017 (Midtown area)",Not available
Big Data Engineer,"Data Science Tools:. Ability to understand various data structures and common methods in data transformation. 7+ years’ practical experience with SAS, ETL, Data...",DXC Technology,"New Orleans, LA",Not available
Big Data Engineer,"Strong exposure in Data Management, Governance and Controls functions. 5+ years of experience with building data visualization solutions using QlikView, Tableau...",Kugnio,"Tampa, FL",Not available
"Clinical Data Engineer - Modeling, BI & ETL Focus","Participate in discussions with business and technical teams about consolidation of business data into data warehouses, data marts, data lakes and other data...",Navigating Cancer,"Seattle, WA 98104 (First Hill area)",Not available
Data Engineer,"Strong foundation in data structures, algorithms and software design. Manage data compilation and integration operations shared over a complex infrastructure....",ZEFR,"Marina del Rey, CA",Not available
"Data Scientist, Growth On-boarding","Twitter engineers run hundreds of experiments; You are passionate about insights, not just data. Twitter users generate many terabytes of data every single day;...",Twitter,"San Francisco, CA 94103 (South Of Market area)",Not available
Data Engineer,"We are searching for an experienced, disciplined Data Engineer who is passionate about changing the way millions of people save energy....",Creative Alignments,"Boulder, CO",Not available
Data Engineer,A day in the life as a Data Engineer:. Maintain and update data model as new data sources are identified. Expand Hasbro’s data model by incorporating Hasbro...,Hasbro,"East Providence, RI",Not available
Associate Engineer II,"Associate Engineer II. As part of a fantastic team of scientists, engineers and nutritionists, you'll work tirelessly on product design or development, process...",Mondelez International,"East Hanover, NJ 07936",Not available
Data Engineer/ETL Developer,"As a Data Engineer, the candidate is expected to:. Aggio (aggio.io) is seeking a Data Engineer join our development team, bringing experience in data science,...","Aggio, LLC","St. Louis, MO",Not available
2019 Summer Internships in Data Analysis / Modeling,Applying exploratory data analysis and machine learning to real world datasets. DuPont Industrial Biosciences strongly believes in supporting the next...,DuPont,"Palo Alto, CA",Not available
Data Analytics Engineer,"Demonstrated experience creating data flow diagrams, analytics architectures, and data estate governance. As a Data Analytics Engineer, you will be involved in...",Microsoft,"Redmond, WA",Not available
Data Engineer - University Students,"You will provide analysis, analytical modeling, and/or visualization of data sets using relevant data tools. You'll apply your understanding of client data sets...",McKinsey & Company,"New York, NY 10022 (Midtown area)",Not available
Big Data Engineer,Big Data Engineer - Level II. Must have solid Data Engineering principles. Big Data and AWS nice to have. Python in Big Data very nice to have....,Ingenworks,"Philadelphia, PA",Not available
Network Services Data Engineer,10+ years network engineering with 5+ years in Data Center environment. AIG is seeking a Senior Network Engineer to join the Branch Network Engineering team to...,AIG,"Livingston, NJ 07039",Not available
Data Engineer Intern,"State Auto Insurance Companies has an exciting 12-week paid ($16 - $25/hr) Data Engineer internship located in Columbus, Ohio....",State Auto Insurance Companies,"Columbus, OH 43215 (Downtown area)",$16 - $25 an hour
Essbase Data Engineer,"Arthur Lawrence is urgently looking for Essbase Data Engineer for the project in Wittmann, AZ. Please review the project details and respond at your earliest so...",Arthur Lawrence,"Wittmann, AZ",Not available
Jr. Data Engineer,"Work with software engineers, visualization designers, data engineers, and data scientists to create a re-usable ecosystem to support efforts above....","Soft Tech Consulting, Inc.","Washington, DC",Not available
Data Infrastructure Engineer I,The Junior Data Infrastructure Engineer is responsible for the development and maintenance of our current data platform....,sweetgreen,"Los Angeles, CA",Not available
"Data Engineer – Complex Analysis, Critical Thinking, Innovat...","You’ll build data highways to pull information from multiple systems into a single data lake. As a USA Truck Data Engineer, you’ll serve as a data subject...",USA Truck,"Fort Smith, AR",Not available
Data Engineer,"As one of our first data engineers, you will help build Mixer—our data pipeline. We are looking for a data engineer to help build and maintain the data...",Cityblock Health,"New York, NY",Not available
Engineering - Data Science Engineer,Data Science Engineer. In-depth knowledge of Data Science including simple-to-complex Data Structures in a 'Big Data' Environment [100's TB - 10's PB range]....,"Xyntek, Inc","Newtown, PA 18940",Not available
Data Engineer,VividCortex is looking for an experienced Data Engineer to architect and build our next-generation internal data platform for large scale data processing....,VividCortex,United States,Not available
Data Scientist,"Performs data engineering such as data quality assessment, data cleansing and data analytics. Experienced in data cleansing, data quality assessment, and using...",7AC Technologies Inc.,"Beverly, MA 01915",Not available
Data Engineer,"Microsoft Master Data Services and Data Quality Services. The Data Engineer is responsible for designing and implementing databases, data integration and...",Krayden,"Westminster, CO 80234",Not available
Data Engineer,"As a Data Engineer for Slalom Consulting, you'll work in small teams to deliver innovative solutions on Amazon Web Services, Azure, and Google Cloud using core...",Slalom Consulting,"Denver, CO 80202 (Lodo area)",Not available
Data Engineer,"We are looking for a data engineer to help us build our data pipeline, data warehouse and technical data structures across the data landscape....",Intalere Inc,"Warrendale, PA 15086",Not available
"Engineer, Reference Data","We have everything from data acquisition, polyglot stores, enterprise data services, data access through to data consumers (BI, data science, trading and risk...",Pacific Investment Management Company LLC,"Newport Beach, CA 92660",Not available
Quantitative Data Engineer,Quantitative Data Engineer. We are looking for an outstanding engineer to join our investment team to build out our big data analytics pipeline....,Tudor Investment Corporation,"New York, NY",Not available
Senior Data Scientist Internship - Summer 2019,"They draw upon the practice of data analysis, using predictive analytics, data mining, pattern recognition, data modeling, machine learning and various...",IBM,United States,Not available
Big Data Engineer,"Strategizes new uses for data and its interaction with data design. Designs ETL processes and data pipelines to build large, complex data sets....",Innominds Software,"Columbus, OH",Not available
DATA SCIENTIST / MACHINE LEARNING ENGINEER,Interface with customers/partners to support system optimization with 3rd party data. MSEE/CPE/CS degree with ~5 years of relevant industry experience in data...,Aspinity,"Pittsburgh, PA",Not available
Big Data Engineer,"Big Data Engineer, Minnetonka, MN design, code, test, document, & maintain high-quality & scalable Big Data soln's. United Healthcare Services Inc....",UnitedHealth Group,"Minnetonka, MN 55345",Not available
Data Engineer,"The Data Engineer will understand the strengths and limitations of various data storing, data transformation and data distribution mechanisms and help identify...",Entergy,"New Orleans, LA",Not available
Data Engineer,"As a data engineer engineer, you will join the core engineering team to build scalable and robust data engine towards an AI and data-driven recruiting SaaS....",hiretual.com,"Mountain View, CA",Not available
Data Analyst,"Understanding of data profiling and analysis concepts, including data anomalies, data mapping activities. Collaborate with the test engineers to perform data...",Starmount Life,"Baton Rouge, LA",Not available
Data Engineer,"Working closely with the Lead Data Engineer. Experience with data analytics and data modeling. Experience with Aspera, Tibco Data Virtualization (formerly Cisco...","Clearly Agile, Inc","Tampa, FL 33605 (East Ybor area)",Not available
Data Engineer,Our ideal Data Engineer has hands-on experience building and architecting data pipelines and distributed systems....,Blend Labs,"San Francisco, CA",Not available
"Support Engineer, Big Data Analytics",At least 1 year of experience with big data or analytics products and services. We’re expanding the team chartered with creating and delivering a new support...,Microsoft,"Issaquah, WA",Not available
Data Engineer,"The Data Engineer will be responsible for supporting and creating advanced extract, transform and load processes in an enterprise environment....",Virginia Tech,"Blacksburg, VA",Not available
"Data Engineer, Analyst","Data Warehouse experience. Experience in quantitative data analysis. You will develop systems to gather, transform, and surface the data to other data,...",BetterHelp,"Sunnyvale, CA",Not available
Data Scientist,Interest in Big Data and the associated methodologies. Ability to work with product managers and engineers to translate requirements into design that can be...,Guardian Analytics Inc.,"Provo, UT",Not available
Data Engineer,"The Data Engineer is the universal translator between IT, business, software engineers, and Data Scientists, working directly with clients and project teams....",Oliver Wyman,"New York, NY 10036",Not available
Command and Data Handling Engineer,Experienced Systems Engineer:. Perform all duties of the Command and Data Handling (C&DH) Subsystem Engineer which includes but is not limited to the following:...,Metis Technology Solutions Inc,"Moffett Field, CA",Not available
"Product Analyst, Data Science",You will weave stories with meaningful insight from data. Data Scientists are changing the world one technological achievement after another....,Google,"San Bruno, CA",Not available
Technical Support Engineer,Performing simple database lookups for one-off data requests. Life.io is looking for a full-time Technical Support Engineer to join our team!...,Life.io,"Princeton, NJ","$70,000 - $80,000 a year"
Data Engineer,"The Data Engineer will be responsible for expanding and optimizing our data and data pipeline architecture, as well as optimizing data flow and collection for...","Epiq Systems, Inc.","Beaverton, OR 97005 (Central Beaverton area)",Not available
Data Engineer SAN FRANCISCOMEMBER OF TECHNICAL STAFFFULL-TIM...,"Work closely with ML Engineers, Software Engineers and Researchers on a daily basis. Here at OpenAI we are looking for a data engineer to lead dataset creation,...",OpenAI,"San Francisco, CA",Not available
Data Engineer,"As a Data Engineer on the Analytics Systems team, you’ll work with a talented team of engineers to improve Credit Karma’s data pipeline that powers our...",Credit Karma,"San Francisco, CA 94104 (Financial District area)",Not available
Data Engineer,"Data warehouse, data marts, data lake, 3NF and dimensional models, modeling tools, profiling tools) -Proficient with SQL:....",Theoris Services,"Indianapolis, IN",Not available
Data Engineer (Azure Data Team) - Pittsburgh,"2+ years data integration experience including the creation of extracts, testing, data quality and data validation checks using SSIS....",Applied Cloud Systems,"Pittsburgh, PA 15222 (Strip District area)",Not available
Database Engineer (DBE),"Demonstrated strength in SQL, data modeling, ETL development, and data warehousing. 3+ years of experience in a data engineer or similar role with a technology...",Amazon.com,"Portland, OR",Not available
Cloud Data Engineer,ComResource is looking for a Cloud Data Engineer. Design and build data pipelines for handling both real-time data streams and batch-based integrations....,ComResource,"Columbus, OH 43215 (Downtown area)",Not available
DATA ENGINEER,Design standardized data model for over 10 data sources. Build scalable connectivity pipelines to data sets and toolsets for easy definition of data cleaning...,M Science,"New York, NY",Not available
Data Scientist,"The Data Scientist delves into the recesses of large data sets of structured, semi-structured and unstructured data to discover insight about a business and to...",In Time Tec,"Meridian, ID 83642",Not available
Data & Application Engineer,"The engineer will design, architect, implement, and maintain tools and systems to help the GTI team detect fraud and collect data from internal data sources and...",eBay Inc.,"Salt Lake City, UT",Not available
Mechanical Equipment Specialist (Re-Opened),Assists in setting up Preventive Maintenance schedules and data cards. Prepares inventory of equipment and attaches labels to record relevant data....,Montclair State University,"Montclair, NJ 07043","$46,017 - $64,894 a year"
Data Software Engineer,As part data engineer / part software engineer you are building tools that analyze large data sets which directly impact and optimize our trading behavior and...,"Susquehanna International Group, LLP","Philadelphia, PA",Not available
Data Engineer,"Building big data:. Build processes supporting data transformation, data structures, metadata, dependency and workload management....",Playwire Media,"Deerfield Beach, FL",Not available
Data Engineer,The Data Engineer will be responsible for developing and sustaining the data warehousing and processing work flows for the Koupon Media data team....,Koupon Media,"Dallas, TX",Not available
Data Science Engineer,"The team will include data science engineers, machine learning engineers, operations research / optimization engineers and data journalists....",IBM,United States,Not available
