RegionName,State,Metro,CountyName,SizeRank,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11
Memphis,TN,Memphis,Shelby County,26,,,,,,,,,,,,,,,,,,0.745294289,0.747790619,0.752212389,0.747398297,0.71192053,0.697435897,0.676556777,0.679047619,0.705832629,0.693755988,0.684102564,0.695472973,0.698757764,0.694358974,0.701606086,0.726153846,0.764373727,0.72205336,0.718950321,0.747198007,0.766319773,0.754311121,0.726584557,0.700378788,0.679035763,0.677083333,0.680827887,0.691076665,0.694444444,0.671527245,0.649693779,0.647657949,0.64792176,0.651302605,0.689760663,0.688882999,0.694444444,0.675337838,0.665555556,0.665555556,0.662586806,0.662586806,0.678993352,0.671428571,0.692844342,0.694444444,0.694444444,0.687103594,0.69124424,0.690078225,0.694444444,0.703463203,0.705678395,0.692487485,0.712250712,0.719162397,0.734166667,0.740642107,0.726451339,0.730769231,0.724358974,0.715038166,0.720588889,0.738495783,0.708571429,0.718974359,0.787878788,0.761881991,0.763807286,0.772626932,0.75,0.767393695,0.742574257,0.742009132,0.732307692,0.728339947,0.713333333,0.704405432,0.703727506,0.711633663,0.732307692,0.760869565,0.760780177,0.768421053,0.77493039,0.788497217,0.762449308,0.824175824,0.824175824
Boston,MA,Boston-Cambridge-Newton,Suffolk County,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7,2.742185107,2.811875,2.972602676,2.953586498,3.035714286,2.97542044,2.996428571,2.9,2.924378186,2.916666667,2.919708029,3,3.001087643,2.952094091,2.947368421,2.97542044,2.965198864,2.930728242,2.916949344,2.916666667,2.916666667,2.941176471,2.942138268,2.974628171,2.944444444,2.898550725,2.898550725,2.96875,2.939686513,2.896725441,2.969813942,3,3,3.024193548,3,2.953373036,2.969223485,2.933448375,2.888888889,2.857142857,2.870913519,2.895,2.95735901,2.992907445,2.98136646,2.99375,3,3,2.913279133,2.985150422,2.909213925,2.924784688,2.887448438,2.925531915,3,2.994764254,2.994618056,3.053033347,3.090082709,3.058823529,3.05,3.043478261,3,2.958963283,2.990264256,3.019844694,3.126905373,3.071340821,3.093266753,3.1,3.125,3.111111111,3.089098514,3.092105263,3.109815355,3.12,3.125
Washington,DC,Washington-Arlington-Alexandria,District of Columbia,28,,,,,,,,,2.620192308,2.287581699,2.435232582,2.553541377,2.5,2.473716759,2.385902386,2.459893048,2.641497359,2.49244713,2.392638037,2.30994152,2.614379085,2.726302322,2.529189746,2.814569536,2.810897436,2.847302905,2.915734022,2.786878216,2.883379247,2.885682575,2.927970065,2.985074627,2.887931034,2.8616695,2.855177994,2.862745098,2.848456501,2.862394447,2.845650124,2.666666667,2.592217135,2.757361643,2.903901669,2.838181818,2.729885057,2.719324575,2.682403433,2.7,2.696078431,2.692468619,2.715713671,2.755591054,2.807278428,2.748691099,2.731497371,2.73245614,2.708852504,2.735467383,2.745833333,2.745833333,2.758090615,2.85,2.814524945,2.824742268,2.854710301,2.855580313,2.863636364,2.825961538,2.792149866,2.80418251,2.823820098,2.858527132,2.873563218,2.884076519,2.894717676,2.904119981,2.878640133,2.779232928,2.877697842,2.836926184,2.84375,2.750233863,2.775536343,2.834967617,2.888972438,2.942695673,2.958667558,3.008674119,3.03493362,3.038867925,3.108237548,3.050996921,3.01432182,2.990797546,3.007534089,2.943425076,2.911314194,2.97691373,3.016949153,3.072649573,3.153611394,3.132743363,3.200101112,3.128856567,3.141361257,3.092857143
Nashville,TN,Nashville-Davidson--Murfreesboro--Franklin,Davidson County,29,,0.994444444,1.005212211,1.1,1.1,0.954861111,0.936104836,0.917874396,0.888601646,0.85895434,0.82641196,0.815359112,0.827309172,0.852272727,0.882708333,0.892371691,0.887573964,0.887573964,0.869565217,0.852174233,0.841346154,0.837125749,0.833699151,0.816403616,0.796363636,0.842844601,0.876645677,0.886716064,0.925626516,0.900931865,0.90111331,0.874125874,0.863752794,0.855140187,0.852720083,0.833333333,0.87113951,0.874539691,0.886597938,0.891891892,0.930125487,0.95766129,0.96732685,0.986842105,1,0.971129323,1,1.005617978,1.019581882,1.01956452,1.02,1.036307054,1.071948067,1.041666667,1.068548387,1.084090909,1.064282866,1.076176075,1.083879403,1.058006536,1.104534417,1.124731405,1.100198413,1.095998289,1.129554656,1.178603808,1.223251029,1.247923588,1.209326425,1.205026718,1.254902096,1.25519384,1.287878788,1.313755796,1.307922272,1.294081381,1.309164149,1.380231523,1.327849589,1.334518301,1.240913811,1.244443093,1.21104135,1.41221374,1.4,1.44834428,1.495307048,1.481720122,1.484375,1.448535593,1.465992647,1.480855856,1.465992647,1.427118233,1.444801042,1.45,1.422209821,1.432880845,1.482246607,1.474741955,1.444444444,1.5,1.505217391,1.409320075,1.478937729,1.473684211
Portland,OR,Portland-Vancouver-Hillsboro,Multnomah County,30,,,,,,,,,,,,1.035714286,1.052295918,1.091269841,1.080645161,1.126416301,1.094512195,1.094512195,1.065388952,1.03640416,0.998890122,1.040800055,1.042075163,1.09063745,1.068582776,1.101232166,1.11875,1.133438514,1.125,1.08513643,1.070717131,1.035714286,1.142857143,1.148549258,1.136363636,1.094047619,1.135714286,1.220551854,1.198666667,1.236537975,1.243567753,1.297600402,1.28975265,1.197881535,1.226899384,1.197061366,1.258503401,1.259286223,1.24375,1.22716895,1.276277555,1.28975265,1.295454545,1.375,1.425234788,1.388537716,1.369541333,1.443123527,1.487646774,1.510869565,1.507557677,1.528235294,1.512127632,1.510869565,1.578302263,1.592467829,1.701973684,1.670357415,1.686909582,1.854382716,1.707249071,1.726666667,1.845238095,1.86875,1.8701482,1.868440934,1.778294335,1.812100875,1.744257851,1.704761905,1.641314103,1.560240964,1.589330413,1.707142857,1.735415654,1.756255603,1.860092073,1.862068966,1.833333333,1.835960153,1.783692732,1.758823529,1.726666667,1.726666667,1.74291939,1.783706947,1.75,1.812815657,1.86,1.894786706,1.84375,1.806656101,1.793721973,1.811038961,1.808793526,1.811688312
Sacramento,CA,Sacramento--Roseville--Arden-Arcade,Sacramento County,31,,,,,,,,,,,,0.915331808,0.916870416,0.915331808,0.931099055,0.930493274,0.925,0.942051591,0.923076923,0.929487179,0.903827431,0.909090909,0.918486901,0.932,0.942121814,0.947428571,0.95505618,0.960049938,0.962539311,0.968013468,1.009987516,1.025240888,1.005228758,1.02652206,1.017451083,0.979084967,1.021555764,0.99893617,1.027069895,0.987969161,0.985513046,0.994722222,0.977593832,0.983146067,0.976008724,0.969287469,0.977105226,0.989333257,0.990044248,0.983088471,0.994444444,0.996932515,1.020032191,1.028253661,1.072124756,1.056273063,1.055914309,1.044226044,1.047619048,1.06,1.053666354,1.090823365,1.12874097,1.136363636,1.101860921,1.157407407,1.165254237,1.118784162,1.117647059,1.221498371,1.222563532,1.226831421,1.24869639,1.277777778,1.278928136,1.277472527,1.306141155,1.269230769,1.284546834,1.253947368,1.228800326,1.226923077,1.240686881,1.335808637,1.348726115,1.464968153,1.445783133,1.50625,1.481801471,1.422641509,1.545615589,1.45988879,1.446028902,1.43285124,1.452784504,1.506726039,1.528726062,1.533707865,1.625691901,1.58988764,1.656478682,1.665336751,1.656353591,1.653536977,1.648824998,1.63956044
Baltimore,MD,Baltimore-Columbia-Towson,Baltimore City,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.425604303,1.448280854,1.427469136,1.377890467,1.427469136,1.451527538,1.347031963,1.324041812,1.392857143,1.390873016,1.404399323,1.429618768,1.351764706,1.396505376,1.384625206,1.4,1.4,1.528,1.543106061,1.440178571,1.443333333,1.440768194,1.385281385,1.324926459,1.331317204,1.272727273,1.295,1.363636364,1.395089286,1.443606988,1.526360544,1.646926169,1.546836317,1.557632399,1.593004769,1.558433354,1.577464789,1.547774327,1.6,1.565217391,1.6,1.595,1.565143824,1.547619048,1.6,1.535654127,1.504784799,1.5189718,1.44486692,1.442790698
Milwaukee,WI,Milwaukee-Waukesha-West Allis,Milwaukee County,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.03515625,0.996153846,0.944444444,1.058823529,1.074193548,1.04854439,1.035990546,1.018095238,1.039042924,1.0625,1.05,1.05019685,1.069196647,1.042345719,1.050420168,1.049578059,1.054812919,1.059891905,1.114206128,1.119505495,1.100840336,1.055555556,1.069230769,1.078740157,1.25,1.135714286
Fresno,CA,Fresno,Fresno County,34,,,,,,,,,,,,,,,,,,0.839595699,0.813664422,0.805934295,0.791666667,0.8,0.810185185,0.809479544,0.791559001,0.791559001,0.797525309,0.80039605,0.786276715,0.797546012,0.873485868,0.873485868,0.826012059,0.825496343,0.815660926,0.870114943,0.874285714,0.874056753,0.876344086,0.873287671,0.861777726,0.874213836,0.850701403,0.788834951,0.801282051,0.8,0.846855984,0.862068966,0.84178499,0.825367647,0.833333333,0.796822201,0.810185185,0.803571429,0.806451613,0.832055215,0.81358224,0.813449024,0.805555556,0.809074573,0.806169044,0.811011905,0.813953488,0.817350899,0.814014559,0.815,0.819134993,0.835921053,0.866676587,0.875505391,0.876730881,0.840978593,0.861007259,0.865362934,0.866336634,0.895163201,0.901950523,0.906113537,0.896436526,0.90791333,0.918090596,0.897152045,0.908221797,0.908713693,0.920138889,0.953428791,0.986547085,1,0.983498939,0.983796296,0.997035508,1.013256352,1.028138528,1.002718483,1.006441224,1,0.995,1.031169041,1.035031847,1.02124183,1.030809382,1.04678213,1.048767022,1.041666667,1.108560898,1.115858669
Omaha,NE,Omaha-Council Bluffs,Douglas County,35,,,,,,,,,,,,0.756871345,0.781454694,0.772222222,0.735789474,0.832925237,0.788888889,0.833333333,0.807933333,0.818452381,0.734463277,0.728643216,0.755261387,0.763888889,0.732321796,0.734463277,0.735294118,0.733333333,0.780691591,0.822352941,0.825759804,0.8311229,0.83895875,0.834923664,0.777721774,0.76627907,0.768321513,0.808951928,0.804535637,0.795260664,0.784716516,0.781013769,0.819571018,0.903990025,0.924831081,0.894740808,0.901041667,0.925172265,0.940613396,0.945945946,0.965909091,0.987443757,1,0.946169258,0.902406417,0.969768355,0.94012605,0.913682277,0.900391106,0.88125,0.89701513,0.905407701,0.9086629,0.894191103,0.914962325,0.891611842,0.927248677,0.9,0.900423729,0.899689441,0.917333333,0.913524894,0.907258065,0.925925926,0.921656435,0.913265306,0.937198068,0.92274576,0.893796992,0.914779499,0.905172414,0.916363636,0.9,0.944963655,0.925339897,0.979007654,1.051470588,1.052453469,1.044532558,1.042105263,1.048952096,1.041086351,1.036,1.036970243,1.035031847,1,1.009114583,1.02739726,1.034946237,1.047297297,1.04363974,1.05,1.068791337,1.038476657,1.012474072,1.036
Albuquerque,NM,Albuquerque,Bernalillo County,36,,,,,,,,,,,,,,,,,,0.871137314,0.899122807,0.86443937,0.853004292,0.80371567,0.855614973,0.825499833,0.910413146,0.893331226,0.863248498,0.866666667,0.850572096,0.833134684,0.851638962,0.851528384,0.853794643,0.85106383,0.849615807,0.851296107,0.85106383,0.855555556,0.850572096,0.848274007,0.856812169,0.856968001,0.855130785,0.855132356,0.862944162,0.837559006,0.855635179,0.848244621,0.845354007,0.833333333,0.841968912,0.833333333,0.847851124,0.86042065,0.848595849,0.858369099,0.852557673,0.848244621,0.848274007,0.835630335,0.861858026,0.866666667,0.861161525,0.856481481,0.86281277,0.871710526,0.876096491,0.87129691,0.873768772,0.88028169,0.88028169,0.88028169,0.888888889,0.918256131,0.914529915,0.92472119,0.93389297,0.883641359,0.904255319,0.937438905,0.872905028,0.875119048,0.865190972,0.888235294,0.901132853,0.90964591,0.926413255,0.943546328,0.952018279,0.961538462,0.94809322,0.940996948,0.952380952,0.932302211,0.916666667,0.91547619,0.952685422,0.981904762,0.982450863,0.989840348,0.980392157,0.98244217,0.993883792,0.994791667,0.995850622,1.008064516
Oklahoma City,OK,Oklahoma City,Oklahoma County,37,,,,,,,,,,,,,,,,,,0.661165664,0.669642857,0.643895243,0.660377358,0.64699793,0.648148148,0.64699793,0.695205112,0.761217949,0.748315342,0.764026131,0.804384486,0.785714286,0.801526718,0.835839207,0.885623577,0.82899705,0.771079258,0.75,0.741146712,0.755540027,0.735,0.797322253,0.762521999,0.707107843,0.743333333,0.689903846,0.718285948,0.688235294,0.687830688,0.722300229,0.708333333,0.708154506,0.71347032,0.725885519,0.72972973,0.71347032,0.71347032,0.714583136,0.719684278,0.720618557,0.715695953,0.7,0.727275088,0.72972973,0.724637681,0.72972973,0.730769231,0.763574661,0.768858801,0.78125,0.792498588,0.851940706,0.877757353,0.877757353,0.853257841,0.885435679,0.882031106,0.844594595,0.86689038,0.853825137,0.86042065,0.826207859,0.830170778,0.812133072,0.793295991,0.80707196,0.811164568,0.814536341,0.812182741,0.831818182,0.847465276,0.840909091,0.845348757,0.835151641,0.83011583,0.8,0.826315789,0.832223702,0.828125,0.842670011,0.856854839,0.841928584,0.822550226,0.789124668,0.813953488,0.839395898,0.85136051,0.8562141
Raleigh,NC,Raleigh,Wake County,38,,,,,,,,,,,,0.748847926,0.752747253,0.753660637,0.737847222,0.715438951,0.760580411,0.756199296,0.784189356,0.796808511,0.776868276,0.794871795,0.81913024,0.794010889,0.81277331,0.797546012,0.808553434,0.824386503,0.848017621,0.829059829,0.817718284,0.815789474,0.815944882,0.813131313,0.804347826,0.792213424,0.81070942,0.826521344,0.845776031,0.873398644,0.86042065,0.849282297,0.840837696,0.857769338,0.845290698,0.83627907,0.837719298,0.839,0.835202676,0.833333333,0.84,0.834375,0.853979882,0.86042065,0.911764706,0.900679091,0.86042065,0.858638743,0.881642512,0.890845939,0.911161731,0.925233645,0.939252336,0.966231773,0.966207674,0.96728972,0.994781474,0.980989928,0.974264706,1.078037007,1.050496689,1.082668945,1.083333333,1.144135189,1.151341648,1.156003506,1.140275387,1.171134269,1.089839572,1.116568317,1.130405355,1.21182266,1.054613936,1.119076493,1.112733434,1.111557789,1.1,1.163935778,1.136485983,1.132177681,1.11423221,1.088235294,1.094063223,1.068635969,1.058807511,1.066371681,1.088746632,1.096618357,1.110867232,1.141114983,1.138392857,1.156845365,1.158745247,1.145339652,1.145012346,1.147540984
Mesa,AZ,Phoenix-Mesa-Scottsdale,Maricopa County,39,,,,,,,,,,,,0.701459035,0.704545455,0.715384615,0.729166667,0.692307692,0.728125,0.722986111,0.728645833,0.721393035,0.718034762,0.712857143,0.71297619,0.703626943,0.71563981,0.733333333,0.733333333,0.71939452,0.735434575,0.74507772,0.74875,0.748854167,0.74875,0.74507772,0.74507772,0.75,0.747945091,0.750259067,0.759339651,0.75,0.748381877,0.762929543,0.762727273,0.754976435,0.756547042,0.734313725,0.776666667,0.79533404,0.780608053,0.775770153,0.800806295,0.783222883,0.784883721,0.793096634,0.765931373,0.763343653,0.771347249,0.786163522,0.781439722,0.787484591,0.780045351,0.791666667,0.825824086,0.828632949,0.832291667,0.827205882,0.8328125,0.85,0.86,0.905254943,0.879256966,0.851145038,0.872032547,0.890541869,0.892490372,0.909378065,0.924418605,0.916282216,0.890931373,0.95958561,0.922320261,0.910414334,0.91607565,0.922442086,0.95,0.971406274,0.993013972,1,0.993013972,0.985442329,1.005882353,1.027982026,1.008742611,0.996161228,0.998965874,1.008609666,1.041428571,1.053571429,1.074672048,1.095113438,1.091173618,1.105583079,1.12,1.117346939,1.137696771,1.125277778
Atlanta,GA,Atlanta-Sandy Springs-Roswell,Fulton County,40,1.176470588,1.149425287,1.124297753,1.167078558,1.157894737,1.120896717,0.967325881,0.999148352,1.017514595,1.091029422,1.135776975,1.11875,1.144460485,1.14213198,1.199657241,1.152765071,1.13283775,1.111421477,1.12687813,1.073529412,1.083333333,1.119007511,1.091116505,1.128472222,1.140202703,1.135561,1.079599325,1.106890952,1.098294445,1.115896633,1.047445255,1.129842932,1.168224299,1.147557175,1.146271511,1.133534871,1.129565217,1.136739294,1.144668904,1.177758319,1.193908453,1.172505101,1.142903943,1.138612418,1.108374384,1.075268817,1.168265039,1.178977086,1.167456029,1.196172249,1.231716705,1.226589295,1.207484917,1.213059701,1.235818476,1.253846154,1.271701909,1.29047619,1.293103448,1.290017212,1.324000447,1.308693353,1.324786325,1.346646571,1.396701389,1.400939702,1.419860627,1.440024302,1.390503876,1.487473615,1.507936508,1.521693122,1.485148515,1.512287335,1.503807183,1.490793045,1.573191216,1.474826389,1.50882905,1.509983541,1.461693548,1.466544455,1.420630019,1.473684211,1.533202025,1.551400959,1.607879006,1.622203098,1.615145724,1.582520385,1.594812165,1.583333333,1.56657061,1.580484773,1.596117113,1.57793345,1.65061296,1.659130435,1.65061296,1.654686128,1.637478109,1.692408202,1.781544256,1.699604743,1.878402667,1.907665505
Kansas City,MO,Kansas City,Jackson County,41,,,,,,,,,,,,0.760500905,0.764705882,0.758474576,0.810185185,0.836842105,0.909090909,0.845498783,0.8,0.775124844,0.772599591,0.764705882,0.772727273,0.777777778,0.789473684,0.828906309,0.8,0.804967801,0.790515206,0.824795082,0.784090909,0.773378192,0.774250441,0.776869883,0.773809524,0.773809524,0.764705882,0.767017005,0.764705882,0.771276596,0.75846716,0.778409091,0.758516567,0.778143394,0.758459743,0.745421245,0.740320791,0.741525424,0.744215426,0.745665387,0.757923908,0.75,0.760787992,0.759746918,0.757934798,0.757575758,0.751879699,0.768349044,0.78125,0.762361178,0.786235916,0.776441225,0.772616161,0.802244417,0.840053763,0.852655023,0.872482296,0.878049616,0.858958069,0.859969559,0.854863222,0.879746835,0.883838384,0.919117647,0.935984481,0.965277778,0.909526297,0.935815985,0.916666667,0.972222222,0.936538462,0.89601645,0.928650882,0.902777778,0.878025169,0.892857143,0.929978118,0.959098497,0.959098497,0.95775463,1.039165217,0.9875,1,0.987166831,0.969387755,0.99747262,1.026956381,1.04901011,1.071794872,1.053370787,1.060185185,1.060526316,1.076923077,1.063891638,1.105263158,1.116220736
Long Beach,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,42,,,,,,,,1.698667315,1.70233463,1.672977504,1.750972763,1.734148995,1.680672269,1.650110375,1.561869953,1.622807018,1.654218553,1.663333333,1.665474994,1.628571429,1.5625,1.547491996,1.495008306,1.5,1.573254671,1.660377358,1.546473271,1.552631579,1.556059077,1.557104589,1.590130641,1.613052745,1.640625,1.627384961,1.604621309,1.595,1.649969928,1.669442144,1.658227361,1.60160325,1.583333333,1.594387755,1.594387755,1.602962963,1.600642398,1.587078652,1.610900235,1.623563218,1.594273845,1.618599176,1.605647517,1.644549862,1.666666667,1.725759669,1.739634823,1.707048458,1.702702703,1.654304636,1.666666667,1.706315789,1.725460123,1.75,1.773633998,1.816246541,1.840101523,1.803278689,1.855345912,1.875,1.876470588,1.894338118,1.994680851,1.979166667,1.890756303,1.86,1.864168131,1.954545455,1.893702532,1.899047619,2.008421053,1.971428571,2.010783756,1.970214021,1.964285714,2.012040043,2.072968491,2.148387097,2.159468439,2.126666667,2.170099161,2.151960784,2.121204693,2.13640553,2.089164343,2.11875,2.145211975,2.133333333,2.158308751,2.182291667,2.256989247,2.299425287,2.26,2.260259624,2.302631579,2.266724789,2.272079772,2.285714286
Colorado Springs,CO,Colorado Springs,El Paso County,43,,,,,,,,0.769230769,0.787517839,0.77419262,0.760690789,0.79253268,0.792811839,0.801447777,0.80258514,0.825545171,0.814232871,0.814579666,0.808189655,0.800716459,0.791556728,0.817656856,0.833867864,0.864839319,0.87578125,0.87628712,0.858585859,0.866176471,0.86042065,0.86426351,0.876427176,0.878064348,0.889464594,0.884955752,0.884955752,0.871378911,0.891621129,0.902646503,0.90730824,0.903723887,0.890410959,0.865209472,0.858503879,0.83512931,0.844172297,0.833333333,0.838541667,0.85733882,0.845070423,0.851994207,0.865114272,0.871467026,0.881022616,0.87745098,0.886792313,0.892857143,0.886182598,0.899446494,0.894854586,0.891079812,0.890586346,0.899625971,0.915692821,0.920529801,0.904761905,0.918291944,0.926653797,0.935401836,0.956189304,0.945049862,0.956072391,0.959933222,0.993563742,1.008593261,1.006774488,0.987306065,0.999492901,1.008974971,1,1.004728132,1.020408163,1.037518477,1.021863118,1.000938179,1.043985604,1.058467742,1.072655866,1.083846512,1.109798806,1.136363636,1.107156572,1.135005974,1.169644878,1.171280277,1.162790698,1.15281287,1.204637097,1.226851852,1.231201945,1.228105173,1.228943855,1.22413301,1.213203463,1.207360353,1.24047619,1.25
