Title,Summary,Company,Location,Salary
Data Analyst,"As a Data Analyst, you will:. Our team is growing and weâ€™re looking for an experienced data analyst. Experience using R or Python to analyze and visualize data....",Scoot Networks,"San Francisco, CA 94103 (South Of Market area)",Not available
"Analyst, Finance & Analytics","Effective analysis is only possible with good data - be a champion of data accessibility, accuracy and quality for the Finance team by partnering with our Data...",Grubhub,"Chicago, IL 60602 (Loop area)",Not available
2019 Summer Intern: Data or Business Analyst,Data science and analytics. The intern will be assisting in identifying trends in our data and relaying that to our customers (sales channels)....,Spectrum,"Maryland Heights, MO",Not available
Data Analyst,"Proven expertise in data analysis, reporting, data retrieval, data transformation, data warehousing, architecture, and analytics presentation....",Eventus Solutions Group,"Lone Tree, CO",Not available
Business Analyst I,The primary responsibility of a business analyst includes supporting data gathering and providing review and analysis of data....,TEKtalent Inc,"Hayward, CA",$25 - $35 an hour
Data Intelligence and Reporting Analyst,Validate data sources. AUS operates from over 200 locations nationwide and has an immediate opportunity for a Data Intelligence and Reporting Analyst in...,Aramark,"Lexington, KY 40502 (Reservorir area)",Not available
Analyst I-Process Data Fixed Duraition Employment,This position is responsible for data analysis support of manufacturing processes. Assists with the trending and analysis of manufacturing production data to...,Eli Lilly,"Branchburg, NJ",Not available
"Analyst, Data Management & Quantitative Analysis","Data Management and Quantitative Analysis - IC1 Under direct guidance, works with internal and external datasets and client reference data and provides analysis...",BNY Mellon,"Oriskany, NY 13424",Not available
Data Quality Analyst,We are currently hiring Data Analysts. The Data Quality Analyst performs Quality Assurance and Quality Control (QA/QC) checks on field data and provides the...,Tetra Tech,"Maitland, FL",Not available
Technology Full-Time Analyst Program- 2019,"Market Data Operations and Engineering. Data Base Management- Knowledge of Database administration; As part of the Fulltime Technology Analyst Program, you will...",RBC,"Jersey City, NJ",Not available
Data Analyst / Data Entry,"Data Analyst / Data Entry Position Details:. Use a variety of resources to research accurate, up-to-date Corvette part data. VERY detail oriented....",Corvette Mods,"Fort Worth, TX 76179",$11.99 - $12.00 an hour
Analyst - Excel,"Analyze maintenance data trends using excel. Develop and implement databases, data collection systems, data analytics and other strategies that optimize...",Dynamic Pro Inc,"Washington, DC 20008 (Cleveland Park area)",Not available
DATA ANALYST,Proven working experience as a data analyst or business data analyst. Data analysts will develop analysis and reporting capabilities....,Enexus Global,"San Jose, CA","$70,000 - $125,000 a year"
Business Intelligence Analyst,Experience in extracting data from the VZW data warehouse or other large data warehouses. Data modeling experience....,Verizon,"Basking Ridge, NJ 07920",Not available
Corporate Data Analyst (entry-level),We are currently recruiting an entry-level Corporate Data Analyst to join a growing team. This position will manage multiple projects that will directly impact...,Katapult Network - MN,"Bloomington, MN 55420","$35,000 - $40,000 a year"
"data analyst, Supply Chain (AI and Machine Learning), SSC â€“...","Mentors new analysts in databases, tools, access, data prep techniques. Performs exploratory data analysis, cleanses, massages, and aggregates data....",Starbucks,"Seattle, WA",Not available
"Financial Analyst I, Amazon Logistics (Last Mile)",Amazon is seeking a Financial Analyst to help own critical functions within this rapidly growing organization....,Amazon.com,"Seattle, WA",Not available
Technology Spring 2019 Intern - Data Analyst,Technology Spring 2019 Intern - Data Analyst. Acquiring data from primary or secondary data sources and maintain databases/data systems....,Time Warner,"Atlanta, GA",Not available
Data Analyst (105098),#105098 - Data Analyst. (Administrative Analyst/Specialist - Non-Exempt)....,California State University,"San Luis Obispo, CA","$5,000 - $5,417 a month"
Data Analyst,"The Data Analyst will be responsible for managing data collection, data validation and analysis for multiple databases associated with key programs such as The...",Greater Lynn Senior Services,"Lynn, MA 01901",Not available
Associate Data Scientist,Bachelor's degree with 4 years of experience in data analytics. Ability to identify and diagnose data inconsistencies and errors....,Staples,"Lincolnshire, IL 60069",Not available
Data Analyst (Product),A high attention to detail and the ability to QA data at a glance or in depth. Building out our data dictionary and setting up aggregated views of our datasets....,Hinge Health,"San Francisco, CA",Not available
"Data Analyst, Talent Acquisition","Experience with data warehousing, data management, modeling, and integration. Data Visualization (Tableau)....",NBCUniversal,"Universal City, CA",Not available
Systems Analyst - Associate (SQL Database),Data Quality Maintain data quality at all times. Data Confidentiality/Security Maintain confidentiality of sensitive information at all times....,UPMC,"Pittsburgh, PA 15219 (Middle Hill area)",Not available
Business Intelligence Analyst,BUSINESS INTELLIGENCE ANALYST - WALMART. Ability to manage large volumes of data and analysis simultaneously....,Crayola,"Bentonville, AR",Not available
"Data Analyst, Square Capital","As a data analyst on the Capital team at Square, you will be responsible for answering unstructured business questions by analyzing and interpreting a wealth of...",Square,"San Francisco, CA 94103 (South Of Market area)",Not available
Data Analyst,"Business analytics and data visualization experience. Effectively use data visualization, in summaries and/or dashboards, to enhance translation of data and...",Waste Management,"Windsor, CT 06095",Not available
Data Support Sr. Analyst,Work with business data users to define the use of data within risk systems. Knowledge of retail credit products and data....,Bank of America,"Charlotte, NC 28255 (Wilmore area)",Not available
Quantitative Analyst (SQL),Perform root cause analysis to identify data flow issues/system performance issues and/or data discrepancy issues;...,Inovalon Healthcare Empowered,"Bowie, MD",Not available
Temp - Data Quality Associate with Tableau Experience,Temp - Data Quality Analyst*. Contributes to the Data Management team of Data Quality Associates and Data Analysts responsible for monitoring and preserving...,IHT,"Township of Piscataway, NJ",$13 - $25 an hour
"Sr. Customer Analyst, Dollar General Team","Analyzing Data & Trends â€“ Youâ€™ll be the teamâ€™s primary analytic resource, evaluating Nielsen data with focus on pricing, promotion and performance....",Kellogg Company,"Nashville, TN",Not available
Data Analyst,The Data Analyst works extensively with multiple data sources to analyze and report ACO data to internal and external stakeholders....,Imperium Health Management,"Louisville, KY 40223",Not available
"Product Analyst / Business Analyst Intern, Summer 2019","As a Business/Product Analyst at Google, you'll combine your love of data with great business judgment and communication skills in order to develop strategies...",Google,"Seattle, WA",Not available
Business Analyst I,"Were previously Business Analysts at Meijer. This does not include Business Analyst Trainees. Currently, Meijer is looking for a Business Analyst I....",Meijer,"Grand Rapids, MI",Not available
Data Analyst,The analyst will also work regularly with IT engineers to develop and test new data resources for use by the IHS Analytics team....,DISH Network,"Englewood, CO 80113",Not available
Global Brand Imaging Reporting Analyst,"Manage data from multiple data sources for planning tools, and reporting needs. Proficient in data acquisition and wrangling....",NIKE INC,"Beaverton, OR 97006 (Triple Creek area)",Not available
Data Analyst Internship -Summer 2019,"Cogo Labs, a start-up accelerator in Kendall Square, needs entrepreneurial & outgoing Data Analyst Interns for summer 2019....",Cogo Labs,"Cambridge, MA",Not available
Data & Research Analyst,"Enthusiastic about institutional research, data integrity and stellar data presentations. DATA MANAGEMENT & REPORTING....",CSU Channel Islands,"Camarillo, CA 93012","$4,476 - $7,861 a month"
Data Research Analyst - Intern,"Data Research Analyst. Strong skill set with data analysis, data mining, probability and statistics. As a Data Research Analyst at Vulcan, your analytical and...",Vulcan Inc.,"Seattle, WA 98104 (First Hill area)",Not available
Big Data Business System Analyst,"Experience with working with data and data flows and pipes. 8+ years of overall experience and 5+ years of hands-on experience as a Business Systems Analyst,...",JP Morgan Chase,"San Francisco, CA 94107 (South Of Market area)",Not available
Data Analyst,Qualifications for the Data Analyst position:. One of our clients is currently searching for a Senior Level Data Analyst to focus on Data Mining using BI tools....,Aureus Group,"Kansas City, MO",Not available
DATA ANALYST,"This position supports analysis of complex, multi-organizational clinical and financial data to assess quality, cost, and access outcomes and various supporting...",Cayuga Medical Center,"Ithaca, NY 14850",Not available
Healthcare Data Analyst - DHPCO - Item 1073,"Healthcare Data Analyst (DHPCO) in Menands, NY. Bachelorâ€™s degree, including coursework in healthcare administration, public health, informatics, statistics,...",Staffing Solutions Organization LLC,"Menands, NY 12204 (North Albany-Shaker Park area)",Not available
Watson Health student intern- Business Analyst Federal,"Data analysis and analytics; Watson Health is looking for a Business Analyst Intern to work in a dynamic team environment across multiple work streams, and to...",IBM,"Bethesda, MD 20813",Not available
Data Analyst,The successful candidate will have exceptional attention to detail and must be able to apply creative solutions to manipulating and transforming data....,jump ramp,"New York, NY",Not available
Project Coordinator/Junior Data Analyst,Assist RI team members in data research and data analytics. Project Coordinator / Junior Data Analyst (must work in Madison NJ and be commuting distance from...,Real Endpoints LLC,"Madison, NJ 07940","$40,000 - $52,000 a year"
Data Analyst,Structured data analysis and data requirements development experience is required. Perform analysis for documenting detail data lineage (source to target)....,S M Software Solutions Inc.,"Monterey Park, CA",$50 - $55 an hour
Summer 2019 Data Analyst Intern,"The Data Analyst Intern will support the Business Intelligence & Research Team by analyzing data across multiple systems, to identify both business & content...",CBS Interactive,"Burbank, CA",Not available
Data Analyst,"Itâ€™s a data ninja role! Minimum of 3 years of experience with analyzing and reporting all types of data and metrics, including modeling and forecasting....",Michigan First Credit Union,"Lathrup Village, MI 48076",Not available
Data Analyst,"Aid in the escalation/resolution of data issues. The Data Analyst gathers user requirements for database changes, analyzes database requirements, creates...",Curve IT Consulting,"Washington, DC",Not available
Reporting and Data Analyst,"We're looking for an talented, self-motivated, clear-thinking Reporting and Data Analyst to support our business....",Plethora,"San Francisco, CA 94124 (Bayview area)",Not available
Data Analyst 3,"As an integral part of the Supply Chain Analytics team the Data Analyst 3 is responsible for collecting, analyzing and presenting data to improve decision...",Nordstrom,"Seattle, WA",Not available
HR Data Analyst,The Human Resources Data Analyst is responsible for the day-to-day work efforts relative to administration human resources data analysis....,Vanderbilt University Medical Center,"Nashville, TN",Not available
Data Analyst,Proven working experience as a data analyst or business data analyst. We are looking for a passionate qualified Data Analyst....,"Formel D USA, Inc","Woodstock, AL",Not available
Quality Analyst,Ability to analyze and understand data and translate into coaching feedback. Strong attention to detail. Enterprise Job Description:....,Bank of America,"Westerville, OH 43082",Not available
"UCPath Data Analyst, Academic Personnel","Identifies and corrects data integrity issues. Under the direction of the Academic Personnel UCPath Manager, the Data Analyst will participate in system testing...","University of California, Santa Cruz","Santa Cruz, CA",Not available
Forecasting Analyst,"Delve into historical demand data to understand key drivers of order volume (eg Events, Weather). The Forecasting Analyst role provides in-depth analysis behind...",goPuff,"Philadelphia, PA",Not available
Data Analyst,O Familiarity with Tableau other data visualization tools. O Reconciles data and develops explanation of variances as necessary....,TriWest Healthcare Alliance,"Phoenix, AZ",Not available
Data Analysis Consultant - Analyst,"Contributing on high performing teams, comprising of data scientists, data analysts, and client service practitioners, etc.;...",PwC,"Columbia, SC 29201",Not available
Data Operations Analyst,"The Data Analyst will ensure that overall data standards, information interoperability, data quality, and data availability fully support the goals of GDI&A....",Ford Motor Company,"Dearborn, MI 48126",Not available
Data Processing Analyst,Data Processing Analyst. All Job Postings will close at 12:01a.m....,Louisiana State University,"Baton Rouge, LA 70811",Not available
DEMAND PLANNING ANALYST DATA & ANALYTICS 1,"Advanced data visualization (R or Python preferred). Your task as a Demand Planning Analyst, Data & Analytics is to create and develop all operational reporting...",Adidas,"Portland, OR",Not available
Data Analyst,Translates complex data into constructive data and information and makes recommendations. General Business/Turning Data into Information/MASTERY....,Aetna,"Detroit, MI",Not available
Data Analyst I,"Create report and data reconciliation through Access, Excel, Business Objects and other reporting tools, to include provider data, claims data, membership data....",Magnolia Health Plan,"Jackson, MS",Not available
Healthcare Data Analysts,Description â€“ Utilize data analysis techniques to detect aberrancies in Healthcare utilization data. Requirements â€“ Two years experience in data analysis as...,Lifecare Management Partners,"Annapolis Junction, MD",Not available
Data Analytics Specialist,"Data Analytics Analyst - Database Guru. Extensive experience with data integration architectures. Direct, hands-on experience with automated data integration...",Central Maine Healthcare,"Lewiston, ME 04240",Not available
Data Analyst,"Familiarity with data management and data governance principles. Management consulting firm specializing in financial services, is seeking talented and...",Iterum,"Baltimore, MD",Not available
Data Analyst,Must currently hold the Civil Service Title of Data Analyst in Permanent Status*. This position is responsible for the Districtâ€™s submissions to the State Data...,Yorktown Central School District,"Yorktown Heights, NY 10598","$50,000 - $75,000 a year"
Operational Data & Analytics Data Analyst,"OD&A will transform the underlying technical data infrastructure, as well as create a culture of data enthusiasm and curiosity....",Catasys,Home Based,Not available
Data Link Analyst - Entry Level,Pugh Associates is seeking a Junior Data Link Analyst to join our team. Experience conducting advanced tactical data link engineering and analysis....,Pugh Associates,"Moorestown, NJ",Not available
Data Managent Analyst,"Design Canonical, logical and physical data models. Review and analyze the current data architecture and devise solutions for improving performance and...",General Dynamics Information Technology,"Atlanta, GA 30350",Not available
Undergraduate Internship/Co-op Program - Data Scientist,"As a Data Scientist Undergraduate Intern for the CIA, you will work side-by-side with other Data Scientists to organize and interpret data to inform US decision...",Central Intelligence Agency,"Washington, DC",$21.93 - $26.43 an hour
Data Analyst,You have 2+ years of experience in a highly operational data science or data analysis role. You have exposure to healthcare data in at least one domain (claims...,Cityblock Health,"New York, NY",Not available
Business Data Analyst,"Knowledge and understanding of Data Mapping, Data Mining, Data Profiling, Data Cleaning/Scrubbing, Data Quality and Data governance etc....","Incept Data Solutions, Inc","Sterling, VA","$62,000 - $100,000 a year"
Data Analyst,"Analyst collects data from higher education institutions, in particular engineering schools. Merges data from databases, spreadsheets to display into other...",American Society for Engineering Education (ASEE),"Washington, DC 20036 (Downtown area)","$50,000 a year"
Data Quality Analyst,Work with Data Engineers to correct data quality errors. The Data Quality Analyst will participate in all aspects of the customer delivery cycle including:....,"Jumpshot, Inc","San Francisco, CA 94107 (South Of Market area)",Not available
Data Analyst,Experience in dealing with large data sets. Suitable candidate will be heavily involved in developing a Big-data driven Application-Framework with a strong...,Mastech Digital,"New York, NY",$50 - $60 an hour
Data Analyst,Acts as a liaison to data owners to establish necessary data stewardship responsibilities (accountability for a particular data element/verifying accuracy of...,BNY Mellon,"Florham Park, NJ 07932",Not available
Business Intelligence Analyst Intern,"Additional qualities an ideal candidate may possess are proficiency in mathematics, predictive analysis, data acquisition, data manipulation, data...","Source One Management Services, LLC","Philadelphia, PA",$17 an hour
Data Analyst,"Perform status tracking, efficiency analysis, resource allocation, data analysis, change log management, and overall process management support....",CEF Solutions Inc.,"Fort Lee, NJ 07024",Not available
Business Analyst - Database Experience,"â€¢ Work within the Program & Management Analysis Department (PMA) to assist in completing daily, weekly, and monthly analytical reports â€¢ Create, perform,...",Construction & Realty Services Group,"Manhattan, NY 10018 (Clinton area)","$40,000 - $45,000 a year"
Data Analyst â€“ Healthcare â€“ Clayton MO,"Claims, provider data, member data, clinical data, pharmacy, and external reporting (IRS, CMS, HHSC, HEDIS). Looking for a data analyst to collect and validate...",Courtney Raymond Consultants,"Clayton, MO 63105","$47,000 - $69,000 a year"
Campus Graduate â€“ 2019 Data Scientist / Analytics Manager /...,"We develop industry-first data capabilities, build profitable decision-making frameworks, create machine learning-powered predictive models, and improve...",American Express,United States,Not available
Data Analyst,"Strong knowledge of data or information management, data flows, data relationships, data quality standards / processes, and proficiency with data analysis....",Targeted Job Board,"Boston, MA",Not available
Quantitative Analyst Revenue Forecasting,"We are looking for an analyst with a solid background in data science skills (statistics, SQL, R or Python), a bias towards business impact, and the ability to...",Twitter,"San Francisco, CA 94103 (South Of Market area)",Not available
Data Analyst,Work closely with Data Engineering to author and develop core data sets that empower analyses. Experience writing production datasets in SQL or building data...,Blend Labs,"San Francisco, CA",Not available
People Analytics & Insights Data Analyst,"As a People Analytics & Insights Data Analyst, the incumbent will:. Analytical experience including the ability to gain insights from data....",Humana,"Plaza, ND",Not available
Data Migration Analyst,"Job responsibilities include collecting data from legacy systems, data formatting, validating data to ensure accuracy and documenting the data collection...",DDI System,"Township of Manalapan, NJ","$50,000 a year"
Data Analyst / Scientist,"Demonstrated experience working with large data sets. 5 -7+ years of relevant experience. Defines, drives, and executes against an overall strategy to...",Bank of America,"Charlotte, NC 28255 (Wilmore area)",Not available
Lost Prevention Data Analyst (FT),Vallarta Supermarkets is looking to hire a Lost Prevention Data Analyst. 3 to 5 years of related experience and four-year degree preferred....,Vallarta Supermarkets,"Los Angeles, CA 90023",$25 - $33 an hour
Data Analyst,"3 years of reporting experience to include data analysis, design and modeling. Propose and implement business metrics working with data engineers to design and...",Accenture,"San Jose, CA 95113 (Downtown area)",Not available
Data Analyst - Centrality,Data Analyst - Centrality-180032844. The ideal candidate will be a motivated professional who is passionate about data and data visualization....,U.S. Bank,"Richfield, MN",Not available
IT Business Analyst,IT Business Analyst. Data analysis and working knowledge of SQL. Works collaboratively with vendors and stakeholders - both external and internal to the company...,Hewlett Packard Enterprise,"Berkeley Heights, NJ",Not available
Business Intelligence Analyst,"Develops, analyzes and models operational, economic, management, accounting and other organizational data. JOB FAMILY SUMMARY:....",McKesson,"Scottsdale, AZ 85262",Not available
Data Analyst,"This position will act as a liaison between Information Technology and end user groups, assisting with the design and implementation of data systems and data...",State of New Mexico,"Santa Fe, NM","$32,427 - $56,413 a year"
Data Analyst,"Conduct ad hoc data analysis and data quality investigations. As a data analyst, you will provide data-driven insights via ad-hoc analyses, automated reports...","Teachstone Training, LLC.","Charlottesville, VA 22902",Not available
Data Quality Analyst,"The Data Quality Analyst will work with the BI team, DBA's, Development and Support engineers to understand data sources and implement new requirements and...",Esurance,"San Francisco, CA 94105 (Financial District area)",Not available
Entry Level Data Analyst,"As a Data Analyst you will conduct business analysis / data science using various techniques, including:. Acquire data from multiple data sources and maintain...",TBC Corporation,"Palm Beach Gardens, FL 33418",Not available
Data Analyst,Experience with data visualization software such as Tableau. Provide ad-hoc and automated access to large data sets....,Amazon.com,"Seattle, WA",Not available
Data Analyst,"Data Analyst must demonstrate knowledge of searching and updating databases, analyzing data, creating and updating detailed MS Excel spreadsheets, have...",BMT Group,"Alexandria, VA",Not available
Data Governance Analyst,"The Data Governance analyst will work with various stakeholders to make recommendations to improve data quality, data standardization and data transformation....",Ford Motor Company,"Dearborn, MI 48126",Not available
Load Forecasting Analyst,"Proficiency with data preparation and processing â€“ such as assessment of data quality, new variable creation, variable selection, etc. Familiarity with customer...",Ameren,"St. Louis, MO",Not available
Healthcare Data Analyst,"Perform encounter data validation on Medicaid data. At least two year's experience with health care claims data, designing analytical plans, analyzing complex...",QSource,"Nashville, TN 37203",Not available
Senior Financial Analyst I,"Also performs data analysis. Recruitment/Posting Title Senior Financial Analyst I. Rutgers, The State University of New Jersey is seeking a Senior Financial...",Rutgers University,"Piscataway, NJ 08854",Not available
QA Data Analyst,"5 years of overall QA experience focused on testing of web, desktop or mobile applications. Job Description Summary....",CCC Information Services Inc.,"Iselin, NJ",Not available
Data Analyst,"Experience as a data analyst or business data analyst or relevant internship, apprenticeship, boot camp or classroom experience. Data analysis tools;...",State of Georgia,"Atlanta, GA",Not available
Senior Data Analyst,"Work with other analysts, software developers, data analysts, and project managers to complete projects and move into a delivery environment....",LiveRamp,"Conway, AR",Not available
Analytics - Intern,"Sit with business partners to understand data and business needs. Work with SAS, SQL, and/or R to clean, understand, and analyze data to allow for actionable...",The Motorists Insurance Group,"Columbus, OH 43215 (Downtown area)",Not available
Data Analyst,"3+ years of experience as a data analyst. We are looking for talented data analysts to join our team. Format data for use within different systems, performing...",AnchorFree Inc.,"Redwood City, CA",Not available
Data Analyst,The Data Analyst will be responsible for supportive IT and operational functions; The Data Analyst works directly with the faculty for the Master of Science...,Hofstra University,"Hempstead, NY",Not available
Data Scientist II (Forecasting & Scheduling),"Data querying capabilities using SQL. A knack for analyzing and improving processes using data. Experience with distributed data and computing tools like Spark,...",Grubhub,Remote,Not available
Data Analyst,1+ years of experience as a business intelligence analyst focusing primarily on Data Analytics required. Must demonstrate the ability to profile data using data...,Zimmerman Advertising,"Fort Lauderdale, FL",Not available
Data Analyst,"As a Data Analyst, you will be responsible for developing and validating data sets from numerous sources. UpRight Law is looking for a Data Analyst with solid...",UpRight Law,"Chicago, IL","$50,000 - $80,000 a year"
eCommerce Data Analyst,"ECommerce Data Analyst. 4 year business degree in related field (business, data analytics, MIS, E-Commerce or Marketing)....",NexGoal,"Lorain, OH 44053",Not available
Informatics Data Scientist,The Data Scientist performs analyses of data and draws conclusions to help make informed decisions. Exceptional Text Analytics and Natural Language Processing...,Cigna,"Bloomfield, NJ",Not available
"Sales Ops Analyst, Ad Health","3+ years of experience as a data analyst, ideally in tech. Conduct deep dives and analytical investigations into inconsistent trends in data....",Twitter,"San Francisco, CA 94103 (South Of Market area)",Not available
Database Analyst I,"Works with field staff to collect organizing and other data files and sources, use manual and automated tools to de-dupe files, consolidate multiple data...","American Federation of State, County and Municipal...",United States,"$72,447 a year"
Data Analyst (Entry Level),"In this position, the Data Analyst may be required to:. Collect and analyze data requests (request for proposal) from sales team, collect data from business...",HEICO,"Hollywood, FL 33021",Not available
Data Analytics Associate,3+ years of proven experience as a Data Scientist / Data Analyst. Develop & run queries in SAP BW to gather and store large volumes of data....,Bosch Group,"Broadview, IL 60155",Not available
Data Science Intern,Data is the bread-and-butter of Duolingo. Join our team of data scientists and use our database of rich user data to generate insights that will drive product...,Duolingo,"Pittsburgh, PA",Not available
Business Analyst,"NTT DATA, Inc. Work with developers, data analysts, and contractors on gap analysis and logical design; About NTT DATA Services....",NTT DATA Services,"Albany, NY",Not available
Business Analyst,"Analyze statistical data by using Oracle technology. Must have Master's degree in Engineering, Computer Science, or Information Systems or Bachelor's degree in...",Shivam Infotech,"Kendall Park, NJ 08824","$88,546 a year"
Data Analyst - User Retention,"3+ years of direct experience in a data analyst role, preferably in environments with data requirements from multiple sources....",doxo,"Seattle, WA 98104 (First Hill area)",Not available
Customer Facing Data Scientist (Remote),Customer Facing Data Scientists work with the sales team to develop client relationships and deliver data science solutions for customers across a variety of...,DataRobot,"Philadelphia, PA",Not available
"Quantitative Analysis, Summer Analyst (North America - 2019)",Citiâ€™s Institutional Clients Group is looking for Summer Analysts to join the Markets and Securities Services:. You're the brains behind our work....,Citi,"New York, NY 10261 (Murray Hill area)",Not available
Digital Insight Analyst I,"Ability to use customer data to drive decisions and plans. 3 years of experience managing and defining the marketing calendar for all CRM channels, including...",7-Eleven,"Irving, TX",Not available
Data Quality Analyst,"The role of Data Quality Analyst is an integral role in our rapidly growing company. As this data is central to the operation of our clientsâ€™ businesses, you...",Vermont Information Processing,"Colchester, VT 05446",Not available
Business/Data Analyst Intern-Coop - New York/Connecticut,Job Description IBM CIO (Chief Information Office) Organization is looking for innovative talent for our New York and Connecticut locations who bring fresh...,IBM,United States,Not available
Jr. Data Analyst (Part Time),"The Data Analyst is responsible for creating daily, weekly & monthly analysis reports, this is achieved by compiling data from different SQL database sources...","The Convenient Wholesalers of America, Inc.","Fort Lauderdale, FL 33309",$18 - $20 an hour
Data Analyst,"Experience with parts of the data analytics pipeline, such as data collection, wrangling, cleaning, analysis, visualization, presentation....",LOCKHEED MARTIN CORPORATION,"Fort Worth, TX 76108",Not available
Healthcare Data Analyst,Proven experience as a Healthcare Data Analyst. Healthcare Data Analysis:. Knowledge of Enterprise Data Warehouse (EDW) and data management systems preferred....,TML MultiState IEBP,"Austin, TX 78754",Not available
Data Control Analyst- Intern,"This is a full time (40hrs/week) paid internship that will begin on June 3, 2019 and conclude on August 9, 2019....",FIS Global,"Saint Petersburg, FL",Not available
"Business Analyst, Forecasting & Analytics","Business Analyst, Forecasting & Analytics. Coupling quantitative and data visualization skills with a strong ability to communicate and a desire to continually...",Wayfair,"Boston, MA 02116 (South End area)",Not available
Health Data Analyst,"Health Data Analyst. The Carolinas Center for Medical Excellence (CCME) seeks a Health Data Analyst to assist with research and study design, methodology and...",The Carolinas Center for Medical Excellence,"Cary, NC 27518",Not available
Quantitative Research Analyst / Intern,"Good intuition and understanding of statistical, financial and econometric models, as well as estimation and calibration techniques and experience with handling...",Brooklyn Risk Advisors,"New York, NY",Not available
Sr. Data Analyst â€“ Operations Intelligence Group,"Utilizing independent judgment and discretion, monitors data architecture standards and conventions and provides data model and entity relationship diagrams as...",Cigna,United States,Not available
Political Data Analyst - Outside Groups,"Data Trust is currently seeking a Data Analyst â€“ Outside Groups, a full-time position, that will be responsible for working under the Deputy Director of...",Data Trust,"Washington, DC 20005 (Logan Circle area)",Not available
Data Analyst - PT - 24 hours/week,"As Data Analyst or similar position. More than 3 yrs demonstrated experience as Data Analyst or similar position, preferably in healthcare environment....",Ohio Health,"Columbus, OH",Not available
Data Engineering Analyst - Summer 2019 Internship,"If so, become a Data Engineering Intern with us! Do you have a passion for understanding data and problem solving?...",Insight2Profit,"Cleveland, OH",Not available
Financial Analyst - Capital Markets,"Knowledge of CoStar, Loopnet, Real Estate Capital Analytics and other real estate data sources is a plus....",Newmark Knight Frank,"East Brunswick, NJ",Not available
Advanced Data Analyst,"Working with (large/â€ùbigâ€ù) data sets, data processing, ETL processes used to support reporting and data visualization solutions (advanced/expert;...",Vanguard,"Malvern, PA 19355",Not available
Data Scientist Internship,"Machine learning, algorithm, data structure. The candidate will work along side data scientists / engineers in the team to work on challenging machine learning...",Walmart Stores,"San Bruno, CA 94066",Not available
Junior Data Scientist,"Data Scientist to join and grow in our team of Data Scientists at Jvion. You will work closely with our data scientists, data engineers, and other teams to...",Jvion,"Atlanta, GA","$60,000 - $80,000 a year"
Business Intelligence Analyst,Upwell Health is seeking a full time BI Analyst. Document and demonstrate the movement of data through business information systems....,UpWell Health,"Cottonwood Heights, UT",Not available
Senior Analysis & Reporting Analyst,You will play a key role in supporting this objective through the delivery of high quality data management and take responsibility for the production of a wide...,CITIZENS BANK,"Johnston, RI",Not available
Data Analyst for Google (temp),"Experience with data wrangling, data visualization, and dashboard development. Are you an experienced Data Analyst with Google experience looking for your next...",Beyond,"San Francisco, CA",Not available
Data Analyst,2-4 years prior experience as a data analyst or business data analyst. Abatix is looking for a passionate Data Analyst....,Abatix,"Mesquite, TX 75149",Not available
Data/Information Analyst,The Data/Information Analyst role will be part of Data Management Systems group that is responsible for delivering enterprise data integration solutions....,Harvard University,"Cambridge, MA",Not available
Data Processing,Be in constant communication with our business analysts and content management team to understand data scope and requirements....,Marxent,"Miamisburg, OH 45342",Not available
Data Analyst,"As a Data Analyst, you will work in a client facing role to improve and scale data analysis and processing capabilities....",Lumere,"Chicago, IL 60602 (Loop area)",Not available
Data Analyst/ Report writer,"The report writer/ data analyst needs to have above average Excel skills. The Analyst will develop dashboards and reports with key performance indicators,...","J&S Stark Billing & Consulting, Inc.","Shrewsbury, NJ 07702",$19 - $24 an hour
"Data Analyst (Tableau, SQL) - 2019 Internship",Review data quality and provide guidance and controls to upstream data providers and sources. Create dashboards and reports to communicate actionable data....,Glidewell Dental,"Irvine, CA",Not available
Sr. Database Analyst,"Reviews business requests for data and data usage, researches data sources for new and better data feeds. Coordinates new data development ensuring consistency...",General Dynamics Information Technology,"Philadelphia, PA 19112 (Marconi Plaza-Packer Park area)",Not available
Statistical Data Analyst - Astoria NY,"Develop familiarity with Goodwill data and data systems to understand data collection, quality, and access. Building Data Tools....",Goodwill Industries of Greater NY and Northern NJ...,"Astoria, NY",Not available
Quality Data Analyst,"The Quality Data Analyst*. Ability to query systems, abstract data, and clearly summarize and present data. The Quality Data Analyst will produce and maintain...",Open Health Care Clinic - OHCC,"Baton Rouge, LA 70806",Not available
Software Engineer INTERN (Bachelor Degree) - Multiple Locati...,"Data Product Development:. And this team is the folks behind the data curtain â€“ enabling us to tell our data story through business intelligence and insights,...",Visa,"Foster City, CA",Not available
Data Analyst I,"Data includes images, technical specifications and other data elements. Submit claims for data issues. Ensure automated data feeds successfully populate...","Insight Enterprises, Inc.","Tempe, AZ 85283",Not available
Data Engineer,Data modeling with analysis services. As a part of Global IT at The Coca-Cola Company we are looking for a Data Engineer or Data Analyst to join a new team to...,The Coca-Cola Company,"Atlanta, GA 30301 (Buckhead area)",Not available
Healthcare Data Analyst,Support requests for adhoc analysis leveraging disparate data sources including response files and the Data Warehouse....,Blue Cross Blue Shield of Massachusetts,"Hingham, MA",Not available
Data Scientist Summer Intern,"Comfortable with quantitative analysis, statistical techniques, data mining. Use large, complex data sets to monitor office demand across different product...",WeWork,"New York, NY",Not available
